i	j	iLIS_best	iLIS_avg	ipTM_best
13887	8910	0.298	0.153	0.40
13133	12802	0.298	0.178	0.72
11274	13183	0.298	0.170	0.70
9544	12462	0.298	0.093	0.71
1007	12423	0.298	0.096	0.44
13905	487	0.298	0.069	0.36
1015	7975	0.298	0.147	0.41
13337	7591	0.298	0.107	0.64
9377	1010	0.298	0.124	0.51
9958	9552	0.298	0.130	0.34
8696	1010	0.298	0.160	0.37
9376	11951	0.298	0.240	0.39
9390	12154	0.298	0.242	0.41
547	7278	0.298	0.120	0.53
13881	5734	0.298	0.182	0.42
10605	11555	0.298	0.073	0.35
1043	225	0.298	0.086	0.53
13881	5755	0.298	0.273	0.42
11909	12549	0.297	0.196	0.57
13116	204	0.297	0.248	0.49
13934	8910	0.297	0.059	0.52
12203	9188	0.297	0.059	0.36
70	3333	0.297	0.075	0.60
13043	8909	0.297	0.086	0.71
12423	8735	0.297	0.097	0.41
9931	6847	0.297	0.059	0.67
11286	8910	0.297	0.100	0.40
858	11009	0.297	0.108	0.34
800	9571	0.297	0.249	0.62
9817	8909	0.297	0.064	0.48
70	12077	0.297	0.123	0.45
858	13378	0.297	0.059	0.46
8469	8563	0.297	0.276	0.54
1003	10412	0.297	0.219	0.45
351	13378	0.297	0.079	0.40
1017	7202	0.297	0.173	0.61
9931	13116	0.297	0.085	0.45
13337	8990	0.297	0.140	0.59
8321	551	0.297	0.059	0.44
13887	7659	0.297	0.160	0.45
10498	858	0.297	0.089	0.55
7278	7037	0.297	0.097	0.53
10118	9572	0.297	0.140	0.49
11274	8631	0.297	0.095	0.76
10531	4868	0.297	0.082	0.56
70	6557	0.296	0.109	0.55
10930	8990	0.296	0.059	0.68
40	7591	0.296	0.106	0.34
9376	13378	0.296	0.167	0.44
10605	7835	0.296	0.093	0.39
6557	11281	0.296	0.124	0.34
11909	3111	0.296	0.059	0.63
572	13337	0.296	0.059	0.42
13447	7202	0.296	0.114	0.68
8629	12803	0.296	0.168	0.38
5734	11009	0.296	0.120	0.36
1010	8909	0.296	0.261	0.44
11275	9376	0.296	0.257	0.44
7278	70	0.296	0.117	0.30
6683	13133	0.296	0.125	0.59
2109	13042	0.296	0.190	0.25
1959	9958	0.296	0.181	0.31
11265	9326	0.296	0.059	0.35
12892	7735	0.296	0.059	0.50
10412	8038	0.296	0.130	0.46
13287	4122	0.296	0.096	0.33
9377	13103	0.296	0.068	0.66
5734	721	0.296	0.139	0.37
8631	806	0.296	0.116	0.32
10997	13378	0.296	0.078	0.35
12862	9046	0.295	0.115	0.52
8212	2109	0.295	0.137	0.55
11274	10981	0.295	0.195	0.65
458	11903	0.295	0.132	0.52
3333	487	0.295	0.190	0.58
11555	11904	0.295	0.192	0.37
10930	8470	0.295	0.059	0.60
6557	12153	0.295	0.065	0.55
548	7603	0.295	0.156	0.73
8126	10281	0.295	0.168	0.50
800	7202	0.295	0.065	0.73
13183	13116	0.295	0.059	0.48
11956	13887	0.295	0.082	0.48
6216	13220	0.295	0.147	0.62
7706	9572	0.295	0.155	0.60
197	1573	0.295	0.059	0.68
11272	12802	0.295	0.059	0.61
9046	7591	0.295	0.059	0.58
8735	12462	0.295	0.213	0.35
13217	572	0.295	0.094	0.20
13337	445	0.295	0.101	0.36
5734	7675	0.295	0.189	0.38
919	3796	0.295	0.123	0.60
9376	12077	0.295	0.076	0.42
9809	10483	0.295	0.059	0.32
11275	12892	0.295	0.059	0.49
800	9544	0.295	0.256	0.67
3333	11282	0.295	0.213	0.66
10989	1548	0.294	0.090	0.52
7706	3111	0.294	0.084	0.57
11275	806	0.294	0.059	0.50
8173	13041	0.294	0.256	0.42
10008	548	0.294	0.126	0.52
2109	445	0.294	0.095	0.59
12461	12364	0.294	0.127	0.43
1043	8563	0.294	0.166	0.56
9572	4153	0.294	0.059	0.46
8338	9376	0.294	0.218	0.46
10930	9185	0.294	0.059	0.49
11265	2109	0.294	0.114	0.52
8188	7202	0.294	0.156	0.33
11188	919	0.294	0.059	0.42
9571	7675	0.294	0.088	0.34
8735	1010	0.294	0.068	0.35
8090	12364	0.294	0.218	0.41
811	9990	0.294	0.113	0.62
1018	13791	0.294	0.145	0.64
11265	11286	0.294	0.059	0.35
8090	158	0.294	0.187	0.52
13021	7659	0.293	0.169	0.26
11277	12462	0.293	0.140	0.49
811	13791	0.293	0.248	0.29
8735	4868	0.293	0.146	0.34
9599	10931	0.293	0.158	0.56
8696	6557	0.293	0.134	0.45
8031	7591	0.293	0.103	0.30
9931	12154	0.293	0.149	0.63
197	10320	0.293	0.170	0.50
11909	13220	0.293	0.088	0.55
11951	13220	0.293	0.062	0.35
7278	721	0.293	0.106	0.29
2109	806	0.293	0.102	0.56
458	9376	0.293	0.059	0.48
11274	9185	0.293	0.059	0.63
13021	7735	0.293	0.153	0.49
12364	9552	0.293	0.117	0.44
9599	8990	0.293	0.174	0.45
8469	7591	0.293	0.079	0.68
8126	8188	0.293	0.075	0.54
800	11273	0.293	0.073	0.65
11274	351	0.292	0.084	0.67
13338	8188	0.292	0.183	0.65
13905	811	0.292	0.107	0.39
7821	225	0.292	0.204	0.41
11951	5734	0.292	0.195	0.36
8188	10957	0.292	0.182	0.76
9046	12462	0.292	0.069	0.51
13217	12820	0.292	0.058	0.36
3373	3075	0.292	0.090	0.63
8631	6156	0.292	0.067	0.55
8895	1548	0.292	0.058	0.56
6939	13220	0.292	0.208	0.67
1013	13133	0.292	0.235	0.70
12430	572	0.292	0.077	0.26
9390	10959	0.292	0.137	0.72
9740	13103	0.292	0.254	0.60
7278	7603	0.292	0.063	0.33
9376	12523	0.292	0.136	0.43
1210	1016	0.292	0.103	0.61
8577	10997	0.292	0.081	0.60
7430	8629	0.292	0.129	0.60
458	8909	0.292	0.106	0.30
5627	12789	0.292	0.141	0.59
451	7591	0.292	0.221	0.52
12523	4868	0.292	0.141	0.42
8321	9740	0.292	0.077	0.45
805	8031	0.292	0.084	0.47
12461	9552	0.291	0.187	0.34
11284	13886	0.291	0.180	0.21
11275	12523	0.291	0.082	0.48
11149	8469	0.291	0.242	0.61
8090	9377	0.291	0.134	0.46
805	11281	0.291	0.114	0.51
9571	12155	0.291	0.102	0.51
12862	11272	0.291	0.058	0.67
197	3953	0.291	0.186	0.46
13041	12615	0.291	0.244	0.41
13881	580	0.291	0.144	0.34
12399	8660	0.291	0.058	0.33
9376	12153	0.291	0.183	0.51
12430	10605	0.291	0.058	0.32
9714	11282	0.291	0.116	0.62
8202	11062	0.291	0.058	0.41
796	10981	0.291	0.094	0.35
11265	10981	0.291	0.150	0.38
9377	721	0.291	0.112	0.44
11826	811	0.291	0.191	0.38
11284	1018	0.290	0.091	0.62
12461	10412	0.290	0.101	0.39
8696	9188	0.290	0.102	0.38
10957	7278	0.290	0.210	0.67
8188	10958	0.290	0.202	0.79
12399	13220	0.290	0.124	0.36
9809	3308	0.290	0.073	0.40
9390	11062	0.290	0.189	0.33
9041	70	0.290	0.088	0.47
9599	1210	0.290	0.141	0.52
9958	11281	0.290	0.064	0.39
547	12892	0.290	0.058	0.56
10320	11555	0.290	0.075	0.40
11188	13041	0.290	0.278	0.46
8735	9326	0.290	0.232	0.32
11286	351	0.290	0.254	0.45
9825	7975	0.290	0.058	0.55
11909	13337	0.290	0.107	0.62
12203	7964	0.290	0.058	0.47
1548	892	0.290	0.192	0.49
9571	9958	0.290	0.226	0.36
9390	4153	0.290	0.179	0.52
1043	3075	0.290	0.096	0.51
11286	12615	0.290	0.090	0.40
13870	3333	0.290	0.121	0.66
9390	12155	0.289	0.058	0.54
1210	4868	0.289	0.156	0.36
12462	10981	0.289	0.240	0.44
11275	11956	0.289	0.155	0.45
7674	5734	0.289	0.161	0.33
8126	4153	0.289	0.143	0.43
805	12549	0.289	0.222	0.45
8173	9931	0.289	0.062	0.47
11274	7891	0.289	0.209	0.67
805	7037	0.289	0.137	0.49
7278	10997	0.289	0.118	0.37
10531	12462	0.289	0.164	0.66
225	9958	0.289	0.218	0.35
858	7659	0.289	0.139	0.41
9247	487	0.289	0.193	0.44
1009	13448	0.289	0.123	0.61
9571	9683	0.289	0.246	0.37
10531	7202	0.289	0.237	0.64
8188	351	0.288	0.162	0.42
9571	548	0.288	0.180	0.71
8188	8660	0.288	0.128	0.48
13447	9089	0.288	0.058	0.76
40	351	0.288	0.192	0.40
13133	11281	0.288	0.074	0.72
4122	3461	0.288	0.078	0.44
11624	9740	0.288	0.058	0.48
1018	8620	0.288	0.102	0.63
70	13886	0.288	0.129	0.34
5943	445	0.288	0.159	0.53
11275	11149	0.288	0.097	0.39
548	12615	0.288	0.191	0.62
9740	580	0.288	0.122	0.43
548	445	0.288	0.094	0.67
289	12549	0.288	0.125	0.45
10531	10320	0.288	0.140	0.68
8696	8910	0.288	0.109	0.36
1010	8620	0.288	0.217	0.36
11726	13021	0.288	0.176	0.30
800	796	0.288	0.106	0.69
8735	351	0.288	0.177	0.36
13217	5734	0.288	0.100	0.40
8735	11282	0.288	0.058	0.44
811	6683	0.288	0.176	0.49
5627	9958	0.288	0.124	0.55
12523	10981	0.288	0.078	0.41
800	289	0.287	0.103	0.63
9041	10982	0.287	0.160	0.34
3333	7202	0.287	0.188	0.63
197	8660	0.287	0.199	0.42
13886	721	0.287	0.057	0.49
11555	2109	0.287	0.137	0.55
13886	7446	0.287	0.150	0.32
1007	8338	0.287	0.071	0.50
12462	13378	0.287	0.145	0.34
11951	1548	0.287	0.088	0.54
13791	10981	0.287	0.061	0.47
11149	8470	0.287	0.262	0.60
4122	12549	0.287	0.187	0.38
13021	12284	0.287	0.057	0.54
1573	12789	0.287	0.120	0.72
10958	7278	0.287	0.249	0.70
580	8735	0.287	0.075	0.33
800	8090	0.287	0.130	0.66
12399	10320	0.287	0.077	0.38
9683	11009	0.287	0.242	0.35
1015	551	0.287	0.072	0.29
6683	8629	0.287	0.127	0.46
13905	13133	0.287	0.063	0.67
8188	7736	0.286	0.209	0.47
8967	13903	0.286	0.057	0.36
3333	7603	0.286	0.149	0.74
6472	10982	0.286	0.103	0.53
13287	9041	0.286	0.057	0.59
1007	5755	0.286	0.064	0.42
11726	8563	0.286	0.065	0.47
9376	9683	0.286	0.088	0.37
11277	11951	0.286	0.177	0.34
13338	1017	0.286	0.067	0.59
10320	11951	0.286	0.201	0.37
9376	12862	0.286	0.057	0.42
811	10483	0.286	0.115	0.35
10531	11265	0.286	0.165	0.61
9247	6216	0.286	0.136	0.59
9740	10412	0.286	0.082	0.42
8967	3796	0.286	0.133	0.62
13021	9247	0.286	0.058	0.48
10320	8031	0.286	0.104	0.29
12399	225	0.286	0.207	0.33
13287	572	0.286	0.114	0.43
8895	13220	0.286	0.062	0.42
9326	10997	0.286	0.057	0.32
8735	12789	0.286	0.155	0.39
8038	4868	0.286	0.200	0.59
11726	8629	0.286	0.057	0.41
11274	8735	0.286	0.072	0.73
6683	351	0.286	0.119	0.35
197	11281	0.286	0.205	0.46
13337	9564	0.286	0.062	0.45
40	8909	0.285	0.103	0.47
8090	11628	0.285	0.136	0.45
7735	8338	0.285	0.057	0.37
1523	13378	0.285	0.130	0.75
9376	4868	0.285	0.077	0.34
11188	12862	0.285	0.071	0.31
12430	7675	0.285	0.058	0.38
551	445	0.285	0.077	0.38
7735	10997	0.285	0.142	0.46
12523	7446	0.285	0.072	0.39
7736	10412	0.285	0.135	0.39
8338	9046	0.285	0.057	0.62
1573	806	0.285	0.134	0.63
8090	487	0.285	0.086	0.30
11909	445	0.285	0.151	0.64
8631	197	0.285	0.145	0.48
10008	13448	0.285	0.225	0.58
6216	3075	0.285	0.114	0.64
13905	13447	0.285	0.208	0.69
12820	11555	0.285	0.170	0.38
13041	13378	0.285	0.062	0.33
5755	9958	0.285	0.057	0.33
9390	11951	0.285	0.256	0.40
10982	7591	0.285	0.081	0.58
811	12802	0.285	0.112	0.40
4774	7591	0.285	0.057	0.72
11275	10930	0.284	0.074	0.45
11279	11277	0.284	0.086	0.48
11265	7975	0.284	0.144	0.39
197	13905	0.284	0.182	0.46
11277	3373	0.284	0.169	0.57
10118	892	0.284	0.098	0.55
811	12615	0.284	0.136	0.36
8173	11903	0.284	0.106	0.38
11275	13041	0.284	0.146	0.43
10930	7964	0.284	0.057	0.50
11903	7659	0.284	0.168	0.42
8967	8735	0.284	0.099	0.34
12892	13870	0.284	0.058	0.31
9958	351	0.284	0.121	0.36
9247	11281	0.284	0.153	0.46
7891	12461	0.284	0.226	0.58
9809	7659	0.284	0.187	0.49
8188	9572	0.284	0.183	0.38
13887	351	0.283	0.159	0.42
1010	12549	0.283	0.147	0.36
1003	551	0.283	0.057	0.42
1523	7659	0.283	0.207	0.67
11904	10981	0.283	0.232	0.46
9809	9958	0.283	0.057	0.39
11273	721	0.283	0.200	0.67
7736	8629	0.283	0.057	0.36
572	10531	0.283	0.118	0.61
3373	13903	0.283	0.057	0.26
9958	10997	0.283	0.167	0.38
13041	12802	0.283	0.146	0.28
13287	204	0.283	0.088	0.38
7821	572	0.283	0.159	0.31
10605	1210	0.283	0.191	0.49
8620	8563	0.283	0.086	0.52
7659	8563	0.283	0.176	0.58
800	13041	0.283	0.068	0.62
12543	12802	0.283	0.242	0.33
9683	6557	0.283	0.137	0.27
13338	13887	0.283	0.104	0.69
8338	5943	0.283	0.155	0.53
9683	1019	0.283	0.221	0.49
10498	13934	0.283	0.209	0.44
9185	9188	0.283	0.057	0.40
11286	3333	0.283	0.158	0.56
13881	8660	0.283	0.093	0.35
9376	13903	0.283	0.085	0.43
7736	7591	0.283	0.110	0.45
11265	3461	0.283	0.078	0.34
9817	13448	0.282	0.142	0.64
6939	11080	0.282	0.189	0.68
11284	11277	0.282	0.256	0.50
10320	12615	0.282	0.182	0.43
12399	8629	0.282	0.073	0.41
1007	9376	0.282	0.083	0.44
8735	8620	0.282	0.056	0.35
11280	12819	0.282	0.056	0.40
13870	13887	0.282	0.056	0.34
7891	2109	0.282	0.122	0.51
9376	3075	0.282	0.168	0.43
7278	8990	0.282	0.072	0.44
9990	1016	0.282	0.056	0.63
12862	1548	0.282	0.089	0.49
11274	3953	0.282	0.172	0.72
9247	7603	0.282	0.071	0.43
9571	9931	0.282	0.056	0.61
9571	796	0.281	0.056	0.35
10930	10483	0.281	0.056	0.47
8735	7659	0.281	0.185	0.42
12461	11904	0.281	0.174	0.52
8212	10981	0.281	0.101	0.41
1007	8696	0.281	0.095	0.36
13448	204	0.281	0.075	0.50
11314	1210	0.281	0.156	0.64
7735	9377	0.281	0.100	0.42
13133	13103	0.281	0.056	0.51
9817	12523	0.281	0.076	0.37
12862	6156	0.281	0.056	0.65
1014	3308	0.281	0.112	0.70
8696	1015	0.281	0.113	0.35
8696	9817	0.281	0.239	0.40
13934	11281	0.281	0.086	0.48
9564	10931	0.281	0.079	0.49
8031	6472	0.281	0.056	0.62
13133	8910	0.281	0.056	0.65
70	9188	0.281	0.114	0.36
9247	11286	0.281	0.235	0.43
800	12461	0.281	0.128	0.68
7430	8188	0.281	0.188	0.56
458	548	0.281	0.150	0.68
1019	5755	0.281	0.097	0.49
11277	9958	0.280	0.083	0.32
12820	3333	0.280	0.173	0.59
12862	1210	0.280	0.096	0.44
11591	12154	0.280	0.056	0.42
8629	10981	0.280	0.158	0.38
13287	11628	0.280	0.099	0.40
11265	3333	0.280	0.223	0.54
10930	13337	0.280	0.154	0.50
11951	12819	0.280	0.056	0.37
12862	11628	0.280	0.056	0.34
9390	1016	0.280	0.056	0.60
11273	9552	0.280	0.150	0.75
7821	487	0.280	0.227	0.30
10531	9564	0.280	0.095	0.52
12523	10997	0.280	0.095	0.34
7821	8031	0.280	0.179	0.36
10118	7278	0.280	0.152	0.35
11909	750	0.280	0.179	0.66
7430	7603	0.280	0.082	0.58
8031	1043	0.280	0.056	0.42
11286	5755	0.280	0.056	0.54
9599	7603	0.280	0.056	0.67
919	4122	0.280	0.134	0.43
10320	70	0.280	0.241	0.38
13903	4153	0.280	0.084	0.40
3461	1019	0.280	0.162	0.42
11903	7975	0.280	0.173	0.34
13042	12155	0.280	0.056	0.51
12423	7736	0.280	0.105	0.39
5734	8735	0.280	0.127	0.35
10008	12615	0.280	0.081	0.36
225	10981	0.280	0.081	0.40
40	8629	0.280	0.075	0.45
197	892	0.280	0.160	0.44
12167	4774	0.279	0.056	0.64
9564	7975	0.279	0.095	0.39
11300	1010	0.279	0.242	0.28
1003	1210	0.279	0.113	0.45
158	9958	0.279	0.224	0.56
40	12284	0.279	0.056	0.50
40	13217	0.279	0.056	0.33
11341	1015	0.279	0.062	0.48
3953	7659	0.279	0.068	0.27
11273	7202	0.279	0.158	0.63
11280	11281	0.279	0.056	0.44
7735	13447	0.279	0.149	0.61
8338	8629	0.279	0.189	0.43
9376	10412	0.279	0.205	0.39
750	9552	0.279	0.111	0.31
11188	10981	0.279	0.192	0.44
12203	9809	0.279	0.148	0.47
11909	9041	0.279	0.089	0.61
12462	12819	0.279	0.194	0.43
1043	12462	0.279	0.192	0.30
197	6557	0.279	0.158	0.45
796	70	0.279	0.101	0.36
12615	11281	0.279	0.129	0.36
6216	12462	0.279	0.197	0.63
9376	1043	0.279	0.179	0.36
10118	10483	0.278	0.080	0.40
13041	11903	0.278	0.119	0.43
7891	11061	0.278	0.135	0.59
12892	805	0.278	0.064	0.50
5755	8735	0.278	0.113	0.32
10320	13447	0.278	0.192	0.72
11909	13870	0.278	0.218	0.57
7278	5734	0.278	0.172	0.29
9041	12523	0.278	0.107	0.46
996	10997	0.278	0.093	0.55
811	9624	0.278	0.076	0.37
805	13887	0.278	0.195	0.34
11951	13041	0.278	0.124	0.32
11286	8620	0.278	0.059	0.35
572	12615	0.278	0.056	0.38
8212	70	0.278	0.210	0.41
11286	12820	0.277	0.059	0.32
9809	750	0.277	0.146	0.54
11904	3796	0.277	0.055	0.49
12430	8469	0.277	0.055	0.58
1959	12154	0.277	0.118	0.49
11286	8909	0.277	0.106	0.46
9390	9958	0.277	0.175	0.34
11272	3333	0.277	0.062	0.62
10008	1523	0.277	0.055	0.50
750	12167	0.277	0.145	0.32
445	1016	0.277	0.200	0.67
13041	13886	0.277	0.149	0.39
11275	6583	0.277	0.055	0.45
5734	7659	0.277	0.223	0.36
3661	7659	0.277	0.102	0.39
572	11188	0.277	0.144	0.50
8188	996	0.277	0.089	0.66
8990	8629	0.277	0.143	0.35
12549	351	0.277	0.103	0.36
6683	3111	0.277	0.055	0.36
12430	9683	0.277	0.055	0.47
10957	3461	0.277	0.089	0.65
11273	13183	0.277	0.100	0.69
12461	5755	0.276	0.102	0.44
4868	13934	0.276	0.156	0.41
800	7446	0.276	0.159	0.76
7735	806	0.276	0.115	0.42
70	4868	0.276	0.058	0.37
10118	12364	0.276	0.068	0.43
800	6583	0.276	0.248	0.65
858	796	0.276	0.111	0.40
9817	9990	0.276	0.139	0.65
9247	9564	0.276	0.206	0.44
13041	10483	0.276	0.120	0.38
10320	10997	0.276	0.209	0.35
5627	13043	0.276	0.073	0.58
1003	13103	0.276	0.124	0.59
13041	1003	0.276	0.203	0.43
3333	12364	0.276	0.196	0.61
204	13934	0.276	0.066	0.37
10498	8990	0.276	0.102	0.62
7446	13220	0.276	0.058	0.36
7659	8910	0.276	0.175	0.32
8038	10483	0.276	0.093	0.44
11956	10981	0.276	0.182	0.33
11956	9376	0.276	0.093	0.31
9390	487	0.276	0.219	0.38
811	7659	0.276	0.180	0.32
796	8469	0.276	0.096	0.64
811	12819	0.276	0.190	0.42
9571	13903	0.276	0.145	0.40
289	8620	0.276	0.216	0.51
547	1573	0.276	0.109	0.66
225	7591	0.276	0.120	0.36
1009	9046	0.276	0.119	0.60
11273	9571	0.276	0.092	0.59
10531	9683	0.276	0.055	0.59
12399	13287	0.276	0.163	0.41
7735	9599	0.275	0.184	0.58
10958	7603	0.275	0.119	0.72
11275	5734	0.275	0.203	0.45
13886	158	0.275	0.147	0.55
1009	9390	0.275	0.055	0.72
1009	6156	0.275	0.069	0.62
7589	12543	0.275	0.100	0.42
11555	3661	0.275	0.078	0.34
13881	12820	0.275	0.172	0.36
3373	8735	0.275	0.134	0.67
1043	9188	0.275	0.131	0.52
451	13447	0.275	0.129	0.68
204	12153	0.275	0.123	0.48
1210	6683	0.275	0.091	0.48
11273	13041	0.275	0.183	0.66
12615	11009	0.275	0.208	0.36
158	12789	0.275	0.101	0.57
13447	13378	0.275	0.126	0.60
7735	12862	0.275	0.130	0.38
7891	13043	0.275	0.086	0.53
7278	12462	0.275	0.086	0.37
811	13103	0.275	0.100	0.66
11265	13887	0.274	0.090	0.42
811	5755	0.274	0.083	0.28
7891	858	0.274	0.109	0.43
13905	13887	0.274	0.075	0.43
8031	9041	0.274	0.106	0.67
9683	204	0.274	0.109	0.37
1548	4868	0.274	0.152	0.47
7736	11281	0.274	0.055	0.48
11277	7589	0.274	0.055	0.45
11826	9390	0.274	0.055	0.40
9740	811	0.274	0.077	0.35
10957	8990	0.274	0.168	0.62
3333	7975	0.274	0.062	0.53
11273	11149	0.274	0.145	0.62
12461	1010	0.274	0.122	0.33
11909	8895	0.274	0.055	0.66
750	9046	0.274	0.198	0.52
197	13514	0.274	0.162	0.40
40	8031	0.274	0.098	0.34
8967	8031	0.274	0.182	0.44
11726	1010	0.274	0.100	0.33
9376	13448	0.274	0.191	0.56
12892	1210	0.274	0.068	0.50
12802	12819	0.274	0.055	0.41
6156	12549	0.274	0.100	0.61
3075	12819	0.274	0.112	0.41
8577	12154	0.274	0.083	0.46
1009	10412	0.274	0.072	0.67
6156	11281	0.274	0.219	0.72
800	12820	0.274	0.071	0.55
3373	3461	0.274	0.055	0.33
13183	1088	0.273	0.055	0.69
40	7674	0.273	0.055	0.39
13905	10320	0.273	0.187	0.40
6939	11277	0.273	0.172	0.59
548	7659	0.273	0.190	0.58
8212	11282	0.273	0.105	0.43
12461	9376	0.273	0.105	0.32
9683	12819	0.273	0.055	0.35
8696	996	0.273	0.055	0.56
13021	12364	0.273	0.055	0.46
10930	11826	0.273	0.073	0.30
9571	9041	0.273	0.096	0.59
11009	806	0.273	0.095	0.38
11909	858	0.273	0.117	0.56
11624	1088	0.273	0.058	0.44
12615	445	0.273	0.091	0.32
11726	1003	0.273	0.174	0.43
3308	806	0.273	0.055	0.50
9817	11555	0.273	0.058	0.42
13183	548	0.273	0.055	0.71
8188	158	0.273	0.161	0.59
8967	7446	0.273	0.060	0.34
12862	11555	0.273	0.134	0.34
1018	4122	0.273	0.055	0.52
11726	12543	0.272	0.057	0.41
11555	3308	0.272	0.160	0.43
8162	12077	0.272	0.080	0.45
40	9042	0.272	0.141	0.61
12789	10997	0.272	0.153	0.38
10531	445	0.272	0.221	0.65
9931	8910	0.272	0.209	0.61
548	6216	0.272	0.103	0.67
3461	8577	0.272	0.098	0.54
11909	12430	0.272	0.102	0.62
12461	13378	0.272	0.102	0.40
12862	1088	0.272	0.080	0.37
12203	919	0.272	0.122	0.31
11286	12462	0.272	0.214	0.35
12461	12820	0.272	0.144	0.35
10320	13042	0.272	0.054	0.37
13103	13447	0.272	0.118	0.60
9185	9564	0.272	0.054	0.39
11555	7202	0.272	0.101	0.34
796	11272	0.272	0.054	0.65
10982	806	0.272	0.054	0.45
8202	13337	0.272	0.133	0.55
11273	13133	0.272	0.054	0.73
10412	13062	0.272	0.229	0.36
458	11555	0.272	0.150	0.31
8038	9958	0.272	0.081	0.49
11272	13062	0.272	0.054	0.70
805	7964	0.272	0.065	0.38
6939	9571	0.271	0.162	0.68
548	12802	0.271	0.129	0.63
11279	1009	0.271	0.083	0.69
13103	13934	0.271	0.070	0.59
7821	12154	0.271	0.153	0.37
9377	13378	0.271	0.165	0.48
12803	7603	0.271	0.087	0.48
8162	7659	0.271	0.199	0.38
10118	9544	0.271	0.109	0.69
4774	806	0.271	0.099	0.58
13881	10483	0.271	0.054	0.45
12789	12462	0.271	0.147	0.40
11277	6216	0.271	0.094	0.50
7735	6216	0.271	0.149	0.50
8967	11265	0.271	0.137	0.29
10498	13447	0.271	0.104	0.68
7735	12789	0.271	0.185	0.38
7964	9624	0.271	0.054	0.55
11273	13881	0.271	0.169	0.63
13905	12462	0.271	0.218	0.41
8173	11149	0.271	0.054	0.49
10958	892	0.271	0.054	0.66
996	10204	0.271	0.079	0.53
11314	13116	0.271	0.177	0.79
9377	13903	0.271	0.170	0.48
9817	13886	0.271	0.110	0.39
11265	351	0.270	0.081	0.40
1007	12549	0.270	0.116	0.35
8162	8038	0.270	0.145	0.49
12399	8173	0.270	0.054	0.26
10989	12789	0.270	0.123	0.36
10957	445	0.270	0.199	0.64
13287	10931	0.270	0.066	0.44
9185	5734	0.270	0.054	0.49
11624	9552	0.270	0.106	0.47
12820	12462	0.270	0.174	0.39
8090	13934	0.270	0.063	0.46
3333	12789	0.270	0.229	0.66
3333	11149	0.270	0.141	0.64
6216	6156	0.270	0.054	0.61
10320	8990	0.270	0.054	0.27
7706	13791	0.270	0.054	0.62
1007	13041	0.270	0.105	0.39
13183	4153	0.270	0.197	0.47
8188	11555	0.270	0.199	0.43
10531	580	0.270	0.185	0.51
12399	572	0.269	0.055	0.47
13041	13903	0.269	0.054	0.44
11284	8162	0.269	0.224	0.56
13870	9817	0.269	0.125	0.37
9185	7835	0.269	0.054	0.41
13881	1523	0.269	0.129	0.63
721	12154	0.269	0.126	0.45
10531	12549	0.269	0.158	0.67
11726	11555	0.269	0.059	0.38
3796	8909	0.269	0.091	0.59
40	9247	0.269	0.175	0.48
548	7278	0.269	0.102	0.64
12462	9552	0.269	0.115	0.36
8735	8910	0.269	0.054	0.43
3953	1016	0.269	0.126	0.63
811	6583	0.269	0.088	0.36
11314	7675	0.269	0.054	0.68
11009	9572	0.269	0.123	0.44
70	9990	0.269	0.054	0.58
12077	8629	0.269	0.114	0.44
8631	8910	0.269	0.063	0.35
13448	10997	0.269	0.145	0.58
8696	7735	0.269	0.086	0.46
458	4868	0.269	0.054	0.44
4774	13903	0.269	0.112	0.61
7821	11555	0.269	0.157	0.38
548	7202	0.268	0.054	0.61
158	13934	0.268	0.185	0.48
13447	8038	0.268	0.164	0.61
1548	13934	0.268	0.094	0.50
9809	996	0.268	0.054	0.30
10531	8031	0.268	0.080	0.68
11826	11628	0.268	0.076	0.44
225	806	0.268	0.154	0.39
12862	11080	0.268	0.149	0.32
9740	10997	0.268	0.158	0.45
750	10981	0.268	0.230	0.38
7735	12462	0.268	0.138	0.43
11265	11555	0.268	0.142	0.37
1015	13042	0.268	0.118	0.31
70	10483	0.268	0.054	0.43
13133	892	0.268	0.127	0.62
8910	10981	0.268	0.089	0.33
800	1010	0.268	0.169	0.57
11314	8631	0.268	0.070	0.63
11009	3796	0.267	0.169	0.53
11062	12153	0.267	0.081	0.35
10531	6683	0.267	0.083	0.58
10118	1043	0.267	0.126	0.52
7430	12819	0.267	0.213	0.33
11279	8629	0.267	0.065	0.54
1010	7975	0.267	0.185	0.37
6557	13447	0.267	0.099	0.61
11300	9958	0.267	0.146	0.32
13021	11265	0.267	0.053	0.42
13905	7603	0.267	0.203	0.42
11149	892	0.267	0.161	0.44
10008	10989	0.267	0.065	0.40
3373	6557	0.267	0.071	0.44
11275	9552	0.267	0.114	0.46
11904	9042	0.267	0.082	0.49
13447	7591	0.267	0.099	0.71
548	7446	0.267	0.130	0.63
10008	11903	0.267	0.060	0.38
10281	9552	0.267	0.067	0.47
11314	11265	0.267	0.053	0.64
11188	8469	0.267	0.100	0.58
10997	12819	0.267	0.143	0.41
4122	9552	0.266	0.104	0.39
10008	12789	0.266	0.105	0.40
811	7591	0.266	0.085	0.30
7891	1019	0.266	0.092	0.54
10008	1210	0.266	0.080	0.39
11248	5734	0.266	0.104	0.42
11188	2109	0.266	0.053	0.51
10531	8629	0.266	0.085	0.49
7891	9390	0.266	0.053	0.46
7430	12820	0.266	0.170	0.36
