i	j	iLIS_best	iLIS_avg	ipTM_best
4336	9188	0.273	0.055	0.62
8444	13697	0.273	0.201	0.41
4065	13518	0.273	0.065	0.66
2144	3631	0.273	0.094	0.63
12444	3811	0.273	0.068	0.64
8230	6273	0.273	0.055	0.58
3468	10434	0.273	0.055	0.59
6402	661	0.273	0.119	0.72
9853	3607	0.273	0.009	0.47
11624	5044	0.273	0.230	0.20
10609	1157	0.273	0.136	0.54
94	8218	0.273	0.027	0.66
9264	5829	0.273	0.109	0.52
11080	5828	0.273	0.036	0.61
10612	6572	0.273	0.085	0.64
6840	6273	0.273	0.106	0.49
2395	10984	0.273	0.191	0.40
10438	12321	0.273	0.190	0.67
12431	6499	0.273	0.131	0.69
12378	8455	0.273	0.055	0.50
2824	1432	0.273	0.213	0.33
2771	10955	0.273	0.181	0.36
5727	10984	0.273	0.075	0.66
572	10192	0.273	0.126	0.22
260	2059	0.273	0.067	0.51
2822	3546	0.273	0.141	0.47
8218	4999	0.273	0.069	0.32
10750	4856	0.273	0.121	0.51
5764	9188	0.273	0.088	0.48
1958	10438	0.273	0.114	0.55
9204	2373	0.273	0.055	0.62
2175	6855	0.273	0.055	0.52
13697	10428	0.273	0.201	0.42
4312	4590	0.273	0.038	0.64
10425	10908	0.273	0.115	0.58
11633	2062	0.273	0.055	0.61
11606	10586	0.273	0.053	0.50
9953	1795	0.273	0.076	0.31
4742	887	0.273	0.055	0.35
8198	10443	0.273	0.117	0.58
10946	2823	0.273	0.157	0.52
13170	7964	0.273	0.090	0.67
11606	3425	0.273	0.048	0.42
12689	3432	0.273	0.125	0.53
10438	745	0.273	0.166	0.57
359	9597	0.273	0.051	0.27
2899	887	0.273	0.055	0.66
11602	13647	0.273	0.136	0.48
6625	3979	0.273	0.131	0.50
9412	4333	0.273	0.063	0.65
12657	6992	0.273	0.234	0.41
9476	4618	0.273	0.127	0.57
11253	2473	0.273	0.068	0.60
10612	2073	0.273	0.082	0.49
10421	12384	0.273	0.238	0.47
1645	13749	0.273	0.070	0.40
1629	3546	0.273	0.047	0.44
1279	2047	0.273	0.097	0.57
8988	3717	0.273	0.192	0.40
2062	3541	0.273	0.055	0.64
10439	1269	0.273	0.128	0.58
7080	11126	0.273	0.193	0.38
915	10444	0.273	0.061	0.56
11253	12320	0.273	0.013	0.60
13287	2024	0.273	0.082	0.51
12947	10439	0.273	0.246	0.53
8046	10441	0.273	0.131	0.54
11127	3495	0.273	0.071	0.45
12444	5052	0.273	0.221	0.40
359	2667	0.273	0.051	0.27
3088	12324	0.273	0.140	0.50
4024	806	0.273	0.055	0.26
12193	4307	0.273	0.107	0.54
11132	4856	0.273	0.189	0.58
13019	11079	0.273	0.027	0.46
10605	5281	0.273	0.235	0.40
64	517	0.273	0.078	0.58
83	10439	0.273	0.179	0.53
260	1876	0.273	0.110	0.45
6554	1051	0.273	0.226	0.63
10439	988	0.273	0.254	0.52
264	5142	0.273	0.115	0.39
11152	5362	0.273	0.033	0.47
9273	8373	0.273	0.055	0.58
6534	4590	0.273	0.029	0.51
10439	6644	0.273	0.133	0.51
10757	2179	0.273	0.111	0.35
7685	2638	0.273	0.040	0.28
3164	3979	0.273	0.160	0.40
12982	3190	0.273	0.225	0.44
9028	6880	0.273	0.027	0.73
1203	10438	0.273	0.093	0.67
8324	5764	0.273	0.110	0.46
7475	12412	0.273	0.019	0.67
1101	225	0.273	0.055	0.47
12109	4635	0.273	0.124	0.51
10480	10425	0.273	0.104	0.66
10612	4024	0.273	0.124	0.52
7964	907	0.273	0.032	0.40
12982	11813	0.273	0.237	0.44
7201	1794	0.273	0.125	0.36
660	2162	0.273	0.108	0.52
6782	8269	0.273	0.124	0.59
6911	10569	0.273	0.097	0.43
10433	5210	0.273	0.055	0.62
12982	164	0.273	0.185	0.53
10930	12735	0.273	0.043	0.62
572	4660	0.273	0.115	0.40
1861	13323	0.273	0.037	0.51
7475	3607	0.273	0.019	0.52
13066	3743	0.273	0.055	0.68
7460	3695	0.273	0.121	0.62
7964	9055	0.273	0.106	0.51
12406	662	0.273	0.101	0.48
10278	4190	0.273	0.027	0.60
2913	10428	0.273	0.181	0.46
13707	10430	0.273	0.107	0.55
11956	5140	0.273	0.109	0.33
257	5194	0.273	0.155	0.39
11152	11563	0.273	0.027	0.65
8930	7638	0.273	0.055	0.63
661	13718	0.273	0.175	0.65
7832	8459	0.273	0.047	0.36
9597	13323	0.273	0.070	0.44
12267	5874	0.273	0.070	0.58
858	13334	0.273	0.087	0.36
10444	2196	0.273	0.125	0.58
2401	662	0.273	0.175	0.43
10930	303	0.273	0.091	0.58
11376	577	0.273	0.098	0.44
11125	4435	0.273	0.050	0.37
6558	10444	0.273	0.090	0.48
6745	6142	0.273	0.051	0.47
11606	3863	0.273	0.080	0.30
2375	8220	0.273	0.161	0.53
9495	10425	0.273	0.125	0.50
8045	6574	0.273	0.032	0.61
13250	4418	0.273	0.242	0.49
7964	4651	0.273	0.123	0.52
9028	9920	0.273	0.081	0.65
2643	10423	0.273	0.133	0.58
8988	9516	0.273	0.212	0.47
225	3852	0.273	0.155	0.42
13360	7201	0.273	0.159	0.48
8967	6499	0.273	0.061	0.45
11449	7450	0.273	0.087	0.34
6454	10438	0.273	0.143	0.55
11125	2907	0.273	0.195	0.59
3653	4609	0.273	0.018	0.48
10439	12374	0.273	0.100	0.54
7713	5362	0.273	0.055	0.67
13889	10278	0.273	0.083	0.53
780	12743	0.273	0.178	0.77
359	7711	0.273	0.021	0.28
284	13295	0.273	0.055	0.54
12267	12389	0.273	0.021	0.44
840	2564	0.273	0.081	0.57
858	3901	0.273	0.097	0.55
2469	3546	0.273	0.129	0.47
10585	12689	0.273	0.149	0.47
9230	13050	0.273	0.156	0.46
10444	5039	0.273	0.145	0.45
858	12394	0.273	0.189	0.34
1676	6142	0.273	0.028	0.20
10489	10441	0.273	0.066	0.64
9597	13749	0.273	0.080	0.43
5315	12894	0.273	0.091	0.31
4486	13050	0.273	0.055	0.40
10439	3036	0.273	0.206	0.55
1955	9872	0.273	0.200	0.66
94	7928	0.273	0.041	0.66
13231	2059	0.273	0.094	0.35
6694	8374	0.273	0.089	0.43
9413	2302	0.273	0.144	0.31
9597	854	0.273	0.156	0.34
2057	3653	0.273	0.117	0.57
10444	10569	0.273	0.149	0.65
11152	11666	0.273	0.032	0.49
2002	12894	0.273	0.114	0.43
3953	1142	0.273	0.037	0.65
10438	1802	0.273	0.209	0.50
5055	806	0.273	0.059	0.51
6230	265	0.273	0.152	0.45
4435	7696	0.273	0.092	0.64
10439	1911	0.273	0.220	0.61
8937	10430	0.273	0.229	0.61
5586	7487	0.273	0.046	0.31
5815	10436	0.273	0.171	0.44
8435	12756	0.273	0.153	0.51
8678	10955	0.273	0.055	0.56
10930	6351	0.273	0.027	0.67
10278	13948	0.273	0.143	0.58
9953	7136	0.273	0.078	0.36
6142	10745	0.273	0.143	0.57
11253	4486	0.273	0.105	0.39
9871	6992	0.273	0.208	0.46
13323	5140	0.273	0.072	0.37
10433	6022	0.273	0.055	0.67
3084	11134	0.273	0.057	0.52
12267	6049	0.273	0.048	0.58
2473	7602	0.273	0.081	0.51
6840	11152	0.273	0.094	0.45
10930	8459	0.273	0.030	0.35
1210	4484	0.273	0.140	0.33
10427	4429	0.273	0.182	0.56
12982	9523	0.273	0.248	0.38
9853	3061	0.273	0.023	0.49
6338	5278	0.273	0.132	0.31
12967	3186	0.273	0.034	0.63
10438	5168	0.273	0.143	0.51
1753	6683	0.273	0.076	0.29
9953	3575	0.273	0.060	0.38
10630	3186	0.273	0.086	0.36
12109	9113	0.273	0.133	0.63
13250	4466	0.273	0.210	0.40
12657	2473	0.273	0.089	0.51
12785	9464	0.273	0.056	0.51
13265	10430	0.273	0.079	0.56
9412	5530	0.273	0.129	0.38
7964	13919	0.273	0.034	0.68
10930	1478	0.273	0.047	0.56
8220	4748	0.273	0.055	0.58
4366	13323	0.273	0.046	0.47
13268	5141	0.273	0.225	0.41
6334	4545	0.273	0.101	0.53
3705	12897	0.273	0.129	0.63
8374	1796	0.273	0.038	0.30
6142	10443	0.273	0.123	0.57
10439	1224	0.273	0.168	0.64
4436	806	0.273	0.055	0.54
9412	2108	0.273	0.203	0.45
7685	4403	0.273	0.031	0.65
5040	13518	0.273	0.059	0.58
2714	12894	0.273	0.078	0.24
6334	11652	0.273	0.063	0.63
9722	10425	0.273	0.106	0.74
3953	6230	0.273	0.092	0.56
9953	13648	0.273	0.020	0.27
10727	9188	0.273	0.167	0.51
9476	11664	0.272	0.014	0.73
2484	10436	0.272	0.078	0.46
9920	13250	0.272	0.225	0.53
4261	806	0.272	0.072	0.38
9953	9262	0.272	0.057	0.63
1893	10921	0.272	0.054	0.57
10609	2204	0.272	0.122	0.36
9953	5925	0.272	0.018	0.65
660	4758	0.272	0.054	0.47
10430	257	0.272	0.121	0.56
8631	12751	0.272	0.184	0.65
2561	3546	0.272	0.131	0.48
9412	13955	0.272	0.108	0.61
13217	1694	0.272	0.053	0.42
6577	10722	0.272	0.054	0.64
8631	5332	0.272	0.098	0.43
12904	13500	0.272	0.038	0.56
12967	1298	0.272	0.018	0.49
305	13019	0.272	0.098	0.56
4230	806	0.272	0.163	0.26
661	3699	0.272	0.134	0.54
8372	7929	0.272	0.031	0.61
4045	257	0.272	0.191	0.36
9920	13855	0.272	0.175	0.59
7602	5161	0.272	0.054	0.36
1891	4590	0.272	0.039	0.53
974	10421	0.272	0.189	0.55
11605	4190	0.272	0.054	0.57
660	8472	0.272	0.091	0.58
9261	806	0.272	0.159	0.65
12967	4026	0.272	0.089	0.52
8549	10984	0.272	0.082	0.50
7475	3672	0.272	0.033	0.63
12620	10351	0.272	0.168	0.59
8436	11152	0.272	0.049	0.53
1817	6334	0.272	0.091	0.61
4252	5052	0.272	0.162	0.33
9202	4558	0.272	0.236	0.30
11128	8425	0.272	0.054	0.48
13217	4071	0.272	0.021	0.35
10439	1903	0.272	0.132	0.54
11133	9993	0.272	0.054	0.65
660	2721	0.272	0.189	0.45
12643	4626	0.272	0.152	0.54
12338	9040	0.272	0.101	0.40
554	12894	0.272	0.140	0.25
6338	3698	0.272	0.054	0.56
8328	10438	0.272	0.075	0.59
8046	1408	0.272	0.098	0.40
6879	13475	0.272	0.118	0.67
6265	4620	0.272	0.054	0.64
13066	13495	0.272	0.061	0.46
12193	10585	0.272	0.054	0.70
3088	3867	0.272	0.165	0.35
12657	6451	0.272	0.093	0.35
12142	12383	0.272	0.092	0.44
8217	5168	0.272	0.119	0.41
11133	1797	0.272	0.138	0.46
2443	10424	0.272	0.216	0.44
13019	12373	0.272	0.054	0.43
1911	10430	0.272	0.131	0.56
2957	9953	0.272	0.025	0.41
1279	4621	0.272	0.089	0.45
9203	2204	0.272	0.105	0.37
5831	9445	0.272	0.084	0.64
10946	10501	0.272	0.108	0.64
8631	3974	0.272	0.086	0.37
9464	6327	0.272	0.179	0.56
4697	6201	0.272	0.151	0.51
11152	7690	0.272	0.087	0.38
6265	12734	0.272	0.058	0.65
2426	10955	0.272	0.095	0.36
9204	4356	0.272	0.106	0.62
10408	10430	0.272	0.181	0.51
7460	4472	0.272	0.054	0.41
3036	4590	0.272	0.041	0.55
2396	9401	0.272	0.058	0.42
2874	4067	0.272	0.057	0.43
12193	2733	0.272	0.115	0.23
10424	2747	0.272	0.027	0.58
8220	4522	0.272	0.104	0.51
9659	2874	0.272	0.054	0.68
11253	2316	0.272	0.028	0.45
8988	79	0.272	0.156	0.34
4068	10984	0.272	0.138	0.35
12193	5140	0.272	0.087	0.23
10438	7649	0.272	0.166	0.59
4118	13050	0.272	0.156	0.54
12976	4537	0.272	0.157	0.33
6088	7696	0.272	0.055	0.59
8179	11152	0.272	0.027	0.65
6917	13250	0.272	0.172	0.58
12967	3835	0.272	0.078	0.46
10439	3084	0.272	0.118	0.64
10439	1995	0.272	0.103	0.62
1826	8220	0.272	0.111	0.63
7475	6266	0.272	0.074	0.46
269	1447	0.272	0.182	0.59
10421	4229	0.272	0.101	0.54
12444	5278	0.272	0.166	0.28
13266	13942	0.272	0.103	0.71
11128	1352	0.272	0.054	0.44
6414	8997	0.272	0.069	0.54
662	7705	0.272	0.139	0.38
11152	5133	0.272	0.104	0.42
12193	4530	0.272	0.054	0.51
7742	10443	0.272	0.179	0.53
9049	7696	0.272	0.055	0.42
12976	10172	0.272	0.158	0.61
10430	2500	0.272	0.129	0.47
2747	4856	0.272	0.046	0.55
2303	8269	0.272	0.097	0.36
10425	96	0.272	0.175	0.71
2115	8220	0.272	0.064	0.50
10608	5959	0.272	0.125	0.71
5252	10984	0.272	0.211	0.38
12904	7558	0.272	0.044	0.57
6316	3546	0.272	0.032	0.46
9476	6556	0.272	0.083	0.44
2570	6905	0.272	0.166	0.44
3267	2175	0.272	0.096	0.55
260	3819	0.272	0.058	0.58
11129	4221	0.272	0.063	0.57
10930	3495	0.272	0.108	0.41
4835	806	0.272	0.054	0.31
13287	5392	0.272	0.038	0.46
6813	806	0.272	0.054	0.27
7685	6880	0.272	0.018	0.58
10439	4916	0.272	0.151	0.49
1351	5341	0.272	0.098	0.34
13266	5141	0.272	0.185	0.42
10428	7117	0.272	0.155	0.51
10758	6338	0.272	0.090	0.59
6576	3432	0.272	0.054	0.64
8229	12897	0.272	0.147	0.52
10425	1805	0.272	0.061	0.61
7079	9953	0.272	0.139	0.32
12205	1302	0.272	0.169	0.27
11152	2992	0.272	0.023	0.69
10423	2042	0.272	0.099	0.63
6273	2238	0.272	0.165	0.38
7685	743	0.272	0.065	0.34
9872	9752	0.272	0.018	0.69
10453	2144	0.272	0.018	0.54
9506	8269	0.272	0.079	0.40
841	11169	0.272	0.092	0.57
10422	11626	0.272	0.076	0.64
12365	12735	0.272	0.142	0.68
4856	5204	0.272	0.046	0.49
12982	2516	0.272	0.188	0.52
10946	4270	0.272	0.054	0.74
6577	10753	0.272	0.078	0.60
10445	2228	0.272	0.107	0.54
2786	10424	0.272	0.124	0.39
11134	3738	0.272	0.056	0.44
7475	6230	0.272	0.127	0.57
9853	8876	0.272	0.054	0.57
12982	12680	0.272	0.069	0.47
8216	5188	0.272	0.054	0.67
10439	6272	0.272	0.176	0.66
7602	5441	0.272	0.058	0.41
12848	4541	0.272	0.129	0.42
1811	10351	0.272	0.027	0.66
10442	2975	0.272	0.105	0.62
4311	13518	0.272	0.157	0.52
572	3523	0.272	0.050	0.53
8631	12786	0.272	0.027	0.64
11606	4763	0.272	0.018	0.66
12205	2516	0.272	0.130	0.24
12754	11080	0.272	0.111	0.59
7821	1155	0.272	0.111	0.56
11127	13292	0.272	0.070	0.65
12412	577	0.272	0.082	0.62
2290	13475	0.272	0.077	0.67
10630	5433	0.272	0.173	0.29
2562	1447	0.272	0.059	0.42
11130	2856	0.272	0.178	0.60
577	7804	0.272	0.187	0.43
6265	13892	0.272	0.054	0.49
10425	2383	0.272	0.027	0.54
6656	2260	0.272	0.034	0.42
13784	7928	0.272	0.027	0.60
10439	1726	0.272	0.213	0.54
662	2416	0.272	0.054	0.46
7136	10984	0.272	0.106	0.40
3353	257	0.272	0.132	0.48
2627	859	0.272	0.027	0.56
8273	7713	0.272	0.109	0.74
9203	4473	0.272	0.085	0.45
2179	1376	0.272	0.054	0.37
1838	13518	0.272	0.090	0.69
971	2179	0.272	0.074	0.47
2503	13749	0.272	0.142	0.29
11080	8187	0.272	0.137	0.60
10750	3653	0.272	0.132	0.52
11465	10351	0.272	0.192	0.57
1876	10427	0.272	0.166	0.53
12193	9265	0.272	0.054	0.55
12406	13265	0.272	0.203	0.41
1447	6436	0.272	0.110	0.24
6142	9523	0.272	0.027	0.61
10446	12378	0.272	0.054	0.50
11606	12786	0.272	0.026	0.50
9464	5616	0.272	0.114	0.45
2826	10984	0.272	0.166	0.48
12193	3737	0.272	0.130	0.27
6911	10585	0.272	0.054	0.62
10954	1367	0.272	0.054	0.55
8631	2481	0.272	0.118	0.47
5880	11134	0.272	0.018	0.70
1502	12897	0.272	0.018	0.69
12982	2628	0.272	0.134	0.30
12267	6811	0.272	0.063	0.63
1279	13231	0.272	0.054	0.65
727	10442	0.272	0.090	0.63
12976	4609	0.272	0.185	0.43
9637	11253	0.272	0.009	0.65
269	8269	0.272	0.044	0.59
10421	1898	0.272	0.177	0.55
13517	3953	0.272	0.029	0.61
6903	6870	0.272	0.165	0.43
6163	13050	0.272	0.096	0.51
10946	744	0.272	0.163	0.44
11126	4393	0.272	0.143	0.54
1279	10872	0.272	0.143	0.47
11126	5080	0.272	0.142	0.40
8549	9066	0.272	0.098	0.28
9065	572	0.272	0.050	0.35
12365	4856	0.272	0.114	0.51
12982	8363	0.272	0.256	0.38
9237	13050	0.272	0.191	0.56
8937	12976	0.272	0.058	0.41
6334	9048	0.272	0.054	0.45
12982	1436	0.272	0.205	0.45
12232	12389	0.272	0.054	0.44
5586	8111	0.272	0.076	0.61
12967	6876	0.272	0.027	0.54
12982	13395	0.272	0.244	0.42
13250	4417	0.272	0.199	0.55
10422	2036	0.272	0.098	0.73
13777	9445	0.272	0.054	0.28
10954	7970	0.272	0.145	0.48
3088	4120	0.272	0.116	0.32
3088	7133	0.272	0.130	0.27
12657	13505	0.272	0.164	0.42
2001	10431	0.272	0.054	0.70
10132	13250	0.272	0.165	0.27
12205	84	0.272	0.228	0.47
12982	12785	0.272	0.147	0.55
7964	1905	0.272	0.057	0.59
284	2492	0.272	0.131	0.64
12405	13019	0.272	0.027	0.51
9700	806	0.272	0.054	0.57
8218	10902	0.272	0.054	0.33
8631	2345	0.272	0.085	0.54
6142	7150	0.272	0.042	0.25
11811	11129	0.272	0.099	0.56
8967	10454	0.272	0.080	0.45
1677	3837	0.272	0.093	0.57
8216	12741	0.272	0.054	0.61
7832	7128	0.272	0.100	0.49
10612	625	0.272	0.074	0.49
10446	12375	0.272	0.119	0.52
2627	4590	0.272	0.035	0.58
4555	7713	0.272	0.059	0.49
9412	1298	0.272	0.058	0.41
2144	907	0.272	0.183	0.32
3842	4224	0.272	0.104	0.39
1189	13518	0.272	0.070	0.47
857	11092	0.272	0.054	0.69
6469	4978	0.272	0.149	0.26
11581	8217	0.272	0.054	0.60
8045	12754	0.272	0.016	0.65
3546	3438	0.272	0.036	0.44
858	4499	0.272	0.068	0.50
13250	10734	0.272	0.254	0.39
12406	11080	0.272	0.094	0.49
12193	3675	0.272	0.152	0.70
13266	745	0.272	0.132	0.51
1717	257	0.272	0.101	0.47
11125	9094	0.272	0.103	0.62
7158	10984	0.272	0.147	0.47
1279	2322	0.272	0.158	0.37
10607	5097	0.272	0.100	0.50
10630	4197	0.272	0.169	0.36
10439	2069	0.272	0.209	0.63
12267	6206	0.272	0.186	0.54
8472	10427	0.272	0.128	0.67
9921	10439	0.272	0.211	0.61
6784	8374	0.272	0.094	0.53
12205	1813	0.272	0.098	0.34
3486	6905	0.272	0.115	0.38
12976	6562	0.272	0.168	0.62
11624	2226	0.272	0.228	0.28
8997	2404	0.272	0.148	0.22
1873	517	0.272	0.097	0.59
2290	10438	0.272	0.135	0.73
13066	10751	0.272	0.093	0.39
4659	7696	0.272	0.076	0.61
4697	4211	0.272	0.069	0.53
6694	661	0.272	0.135	0.58
10426	2414	0.272	0.096	0.52
7460	8229	0.272	0.069	0.33
11152	5338	0.272	0.075	0.32
6142	5368	0.272	0.074	0.54
10427	4043	0.272	0.154	0.51
10439	5080	0.272	0.134	0.49
7768	8631	0.272	0.054	0.62
8440	11193	0.272	0.208	0.60
7832	6765	0.272	0.100	0.48
9953	2024	0.272	0.031	0.24
13217	3468	0.272	0.017	0.45
2179	12380	0.272	0.191	0.56
11253	3963	0.272	0.014	0.63
760	7685	0.272	0.018	0.43
8374	3697	0.272	0.060	0.50
5937	10430	0.272	0.221	0.40
5711	7928	0.272	0.105	0.50
9204	4224	0.272	0.147	0.37
11152	4620	0.272	0.072	0.66
7475	9442	0.272	0.134	0.48
9953	19	0.272	0.090	0.29
12620	13019	0.272	0.044	0.48
5249	13475	0.272	0.020	0.57
10923	2553	0.272	0.201	0.38
5967	7696	0.272	0.072	0.60
13217	947	0.272	0.031	0.29
13019	3275	0.271	0.150	0.51
9872	3672	0.271	0.022	0.62
6656	7155	0.271	0.052	0.50
11606	8128	0.271	0.076	0.38
3539	7929	0.271	0.131	0.61
9500	10610	0.271	0.060	0.50
11253	12446	0.271	0.008	0.66
9476	1570	0.271	0.014	0.69
11132	3695	0.271	0.054	0.64
10444	5278	0.271	0.169	0.60
11133	4901	0.271	0.178	0.58
780	12947	0.271	0.122	0.43
2111	12894	0.271	0.089	0.26
7201	2057	0.271	0.211	0.62
5925	854	0.271	0.018	0.66
1753	10425	0.271	0.129	0.54
1758	9953	0.271	0.071	0.34
284	1813	0.271	0.100	0.57
10438	18	0.271	0.215	0.63
2218	10430	0.271	0.141	0.56
1447	7704	0.271	0.149	0.33
13293	8147	0.271	0.055	0.40
3546	10631	0.271	0.126	0.62
2303	12224	0.271	0.131	0.45
10439	3186	0.271	0.163	0.68
1694	4856	0.271	0.043	0.42
12982	6431	0.271	0.248	0.53
6338	876	0.271	0.054	0.64
7685	6765	0.271	0.046	0.57
1101	13323	0.271	0.045	0.47
10470	10984	0.271	0.160	0.36
359	3084	0.271	0.040	0.50
660	1826	0.271	0.084	0.21
11080	13955	0.271	0.058	0.48
11253	1478	0.271	0.027	0.61
10119	8269	0.271	0.106	0.42
13265	4506	0.271	0.113	0.34
10954	8426	0.271	0.054	0.54
78	10439	0.271	0.157	0.57
7996	10444	0.271	0.224	0.53
9464	2043	0.271	0.054	0.56
4067	4590	0.271	0.034	0.34
12750	13250	0.271	0.196	0.60
9413	2395	0.271	0.108	0.42
11253	2635	0.271	0.131	0.44
13066	11174	0.271	0.153	0.40
10444	2747	0.271	0.154	0.54
9368	8324	0.271	0.064	0.67
8088	10748	0.271	0.105	0.50
5600	806	0.271	0.054	0.57
6911	4269	0.271	0.069	0.66
13217	2865	0.271	0.077	0.43
7929	5093	0.271	0.046	0.44
12267	5277	0.271	0.024	0.34
7987	11152	0.271	0.035	0.67
13963	10439	0.271	0.222	0.53
10233	13019	0.271	0.038	0.55
359	1135	0.271	0.029	0.28
7250	3927	0.271	0.057	0.43
2874	6416	0.271	0.054	0.45
165	660	0.271	0.059	0.61
11080	5154	0.271	0.156	0.37
10444	5368	0.271	0.148	0.54
2380	9188	0.271	0.087	0.46
2146	13749	0.271	0.059	0.34
4697	6585	0.271	0.027	0.49
11125	6049	0.271	0.029	0.59
11130	7771	0.271	0.080	0.55
6698	9263	0.271	0.063	0.52
12203	12325	0.271	0.079	0.48
10612	10489	0.271	0.027	0.56
8217	5936	0.271	0.188	0.34
10444	10908	0.271	0.080	0.48
1185	3979	0.271	0.110	0.48
10946	406	0.271	0.084	0.52
10423	2492	0.271	0.054	0.59
2944	854	0.271	0.080	0.53
10630	6976	0.271	0.072	0.34
12967	10734	0.271	0.019	0.61
4806	11134	0.271	0.034	0.35
10446	9962	0.271	0.055	0.59
2400	662	0.271	0.089	0.45
10421	5399	0.271	0.110	0.63
13692	1199	0.271	0.054	0.60
284	4103	0.271	0.067	0.50
9872	13260	0.271	0.073	0.60
10607	5074	0.271	0.054	0.58
6471	4061	0.271	0.194	0.36
8375	1962	0.271	0.120	0.49
11811	7629	0.271	0.079	0.55
12205	10734	0.271	0.106	0.56
10439	3191	0.271	0.222	0.57
1447	13488	0.271	0.058	0.42
10630	9524	0.271	0.120	0.39
12848	368	0.271	0.205	0.44
11080	961	0.271	0.151	0.39
2073	10431	0.271	0.070	0.52
5586	6781	0.271	0.042	0.55
13287	6114	0.271	0.053	0.51
9953	3961	0.271	0.082	0.28
11624	2885	0.271	0.141	0.58
6917	9188	0.271	0.058	0.46
10441	2364	0.271	0.101	0.65
12737	9202	0.271	0.163	0.40
2394	10427	0.271	0.175	0.53
9204	4314	0.271	0.096	0.65
1782	10436	0.271	0.132	0.50
3338	8444	0.271	0.069	0.29
3298	887	0.271	0.054	0.51
6911	3136	0.271	0.085	0.26
4660	887	0.271	0.054	0.67
3838	7929	0.271	0.035	0.52
2147	5829	0.271	0.210	0.41
8155	12620	0.271	0.175	0.54
8444	2733	0.271	0.054	0.42
9623	225	0.271	0.054	0.53
2062	2382	0.271	0.054	0.64
577	4620	0.271	0.084	0.45
4525	6905	0.271	0.141	0.41
1780	10443	0.271	0.203	0.52
10605	12475	0.271	0.054	0.59
1367	13218	0.271	0.081	0.48
13634	4806	0.271	0.075	0.59
4697	739	0.271	0.060	0.46
9016	8324	0.271	0.077	0.71
6576	79	0.271	0.077	0.55
6698	232	0.271	0.054	0.57
6577	4484	0.271	0.110	0.44
2144	12389	0.271	0.105	0.46
1210	6073	0.271	0.064	0.36
2874	11813	0.271	0.119	0.69
12233	2102	0.271	0.054	0.48
11253	9226	0.271	0.030	0.47
2541	10434	0.271	0.180	0.45
12784	11134	0.271	0.072	0.27
10430	872	0.271	0.101	0.64
13875	3561	0.271	0.054	0.39
8374	3186	0.271	0.139	0.45
10607	4259	0.271	0.054	0.57
9872	6097	0.271	0.050	0.46
13066	11193	0.271	0.125	0.55
13634	3863	0.271	0.075	0.45
632	9089	0.271	0.146	0.41
8444	5309	0.271	0.166	0.38
661	3697	0.271	0.135	0.54
5586	5147	0.271	0.029	0.49
10439	5079	0.271	0.081	0.57
10680	10984	0.271	0.231	0.33
6577	680	0.271	0.104	0.41
13066	10780	0.271	0.125	0.68
12894	5161	0.271	0.056	0.22
8328	12232	0.271	0.062	0.39
13784	10444	0.271	0.161	0.53
12643	3025	0.271	0.134	0.64
4103	257	0.271	0.109	0.43
10278	12715	0.271	0.027	0.58
6770	10430	0.271	0.069	0.45
11130	3034	0.271	0.071	0.58
12142	13933	0.271	0.081	0.54
10439	5048	0.271	0.224	0.66
359	1188	0.271	0.078	0.29
8218	6177	0.271	0.053	0.61
4061	5431	0.271	0.063	0.46
840	5801	0.271	0.054	0.57
13231	13404	0.271	0.085	0.64
780	7638	0.271	0.110	0.48
9464	10599	0.271	0.155	0.31
6319	806	0.271	0.054	0.51
10425	3901	0.271	0.044	0.59
3236	10436	0.271	0.105	0.62
12967	4529	0.271	0.030	0.59
10439	4793	0.271	0.145	0.55
9040	1155	0.271	0.054	0.61
10710	5829	0.271	0.060	0.54
6992	4252	0.271	0.234	0.37
9202	6073	0.271	0.160	0.33
8374	12458	0.271	0.105	0.34
10439	1804	0.271	0.189	0.62
2046	8219	0.271	0.211	0.59
8373	5288	0.271	0.222	0.44
11126	4067	0.271	0.060	0.48
5829	8427	0.271	0.134	0.60
12267	12737	0.271	0.023	0.70
10742	10946	0.271	0.089	0.51
10630	3727	0.271	0.053	0.32
11253	4455	0.271	0.094	0.56
9464	8298	0.271	0.099	0.68
9872	12368	0.271	0.018	0.45
6813	5829	0.271	0.108	0.43
12205	7110	0.271	0.060	0.28
9188	5204	0.271	0.181	0.41
265	12367	0.271	0.081	0.54
2856	8269	0.271	0.055	0.54
7987	8631	0.271	0.049	0.59
10439	7122	0.271	0.135	0.56
11253	8179	0.271	0.013	0.53
13066	2522	0.271	0.068	0.29
7460	12391	0.271	0.163	0.28
3443	10908	0.271	0.096	0.62
2382	9404	0.271	0.054	0.69
858	6813	0.271	0.072	0.41
11253	1613	0.271	0.099	0.39
6327	9832	0.271	0.087	0.65
12267	12756	0.271	0.067	0.49
8230	10446	0.271	0.054	0.53
13875	11563	0.271	0.150	0.36
9412	6436	0.271	0.107	0.45
5586	13504	0.271	0.033	0.43
9871	13700	0.271	0.116	0.37
12786	10430	0.271	0.188	0.50
12142	3086	0.271	0.119	0.50
7685	5937	0.271	0.021	0.50
3275	8269	0.271	0.066	0.51
8	7696	0.271	0.050	0.62
1621	11125	0.271	0.056	0.54
4664	9202	0.271	0.054	0.49
2091	9871	0.271	0.059	0.48
