i	j	iLIS_best	iLIS_avg	ipTM_best
11714	8563	0.288	0.230	0.67
40	6891	0.288	0.248	0.77
11970	11981	0.288	0.207	0.57
11250	6991	0.288	0.231	0.45
11624	10270	0.288	0.164	0.55
11624	9680	0.288	0.136	0.47
7557	320	0.288	0.138	0.27
7430	619	0.288	0.096	0.56
11624	307	0.288	0.058	0.52
8008	12202	0.287	0.123	0.33
10118	9572	0.287	0.181	0.50
6970	10535	0.287	0.057	0.60
1405	10018	0.287	0.098	0.58
11624	10265	0.287	0.234	0.42
9727	3826	0.287	0.141	0.68
7982	8721	0.287	0.057	0.50
7217	7415	0.287	0.092	0.52
8965	13407	0.287	0.064	0.32
11268	8223	0.287	0.153	0.32
7505	11015	0.287	0.106	0.38
13018	10412	0.287	0.057	0.23
8061	11717	0.287	0.191	0.69
7550	11250	0.287	0.167	0.47
197	3033	0.287	0.239	0.38
13889	727	0.287	0.031	0.40
10196	7170	0.287	0.066	0.71
2684	12860	0.287	0.092	0.27
800	8090	0.287	0.130	0.66
12903	7408	0.287	0.204	0.38
9529	9489	0.287	0.082	0.25
407	10952	0.287	0.133	0.46
13025	12163	0.287	0.104	0.38
11558	8166	0.287	0.136	0.43
9975	13286	0.287	0.057	0.28
10263	7766	0.287	0.176	0.31
11864	4785	0.287	0.258	0.31
9367	13221	0.286	0.197	0.36
197	9084	0.286	0.259	0.42
9400	12154	0.286	0.159	0.43
7702	8008	0.286	0.132	0.31
7039	12154	0.286	0.169	0.36
285	11345	0.286	0.057	0.62
7821	71	0.286	0.122	0.34
9690	1021	0.286	0.073	0.80
9809	9753	0.286	0.094	0.33
10273	12251	0.286	0.057	0.35
8881	13873	0.286	0.057	0.50
13886	8232	0.286	0.057	0.45
12250	12542	0.286	0.074	0.28
6944	3814	0.286	0.168	0.60
710	865	0.286	0.181	0.37
778	8360	0.286	0.057	0.28
9313	8166	0.286	0.192	0.40
7277	701	0.286	0.057	0.48
9406	13563	0.286	0.057	0.44
11864	10952	0.286	0.057	0.73
10245	13279	0.286	0.057	0.30
7589	9890	0.286	0.057	0.44
9057	13679	0.286	0.057	0.33
407	13407	0.286	0.063	0.51
5865	10273	0.286	0.122	0.61
12068	12078	0.286	0.093	0.47
197	11979	0.286	0.165	0.40
7821	8031	0.286	0.172	0.36
7982	9531	0.286	0.174	0.63
11280	11277	0.285	0.197	0.37
9727	11029	0.285	0.114	0.66
11747	994	0.285	0.150	0.37
7550	9329	0.285	0.088	0.35
12982	10638	0.285	0.201	0.26
10364	13802	0.285	0.161	0.58
7067	10387	0.285	0.160	0.26
6197	12197	0.285	0.160	0.71
12178	13785	0.285	0.057	0.50
7407	11762	0.285	0.205	0.48
12055	13762	0.285	0.072	0.57
13891	10244	0.285	0.057	0.37
407	8053	0.285	0.184	0.47
13905	9829	0.285	0.057	0.52
12464	7273	0.285	0.064	0.39
7757	13563	0.285	0.109	0.41
407	13209	0.285	0.169	0.38
6996	11014	0.285	0.103	0.29
10277	13999	0.285	0.111	0.40
7982	9215	0.285	0.103	0.73
11747	12921	0.285	0.053	0.57
11998	11977	0.285	0.113	0.50
8360	12778	0.285	0.079	0.37
6930	7815	0.285	0.115	0.25
12052	12004	0.285	0.123	0.39
12194	452	0.285	0.066	0.24
10263	7895	0.285	0.219	0.27
37	12925	0.284	0.083	0.49
12791	9739	0.284	0.178	0.41
9477	8150	0.284	0.206	0.27
8724	7765	0.284	0.124	0.21
11776	11955	0.284	0.168	0.60
7652	1008	0.284	0.088	0.45
8623	9720	0.284	0.057	0.41
8724	9252	0.284	0.191	0.42
13279	10618	0.284	0.067	0.72
13563	7593	0.284	0.101	0.47
948	4204	0.284	0.120	0.41
8000	608	0.284	0.097	0.30
7793	572	0.284	0.140	0.34
12787	13218	0.284	0.167	0.58
3315	13575	0.284	0.105	0.51
6642	2292	0.284	0.154	0.19
197	13757	0.284	0.130	0.44
407	10408	0.284	0.083	0.49
2491	11218	0.284	0.209	0.58
3	1033	0.284	0.067	0.62
9040	734	0.284	0.057	0.42
1020	9848	0.284	0.070	0.63
11314	8438	0.284	0.101	0.58
6172	3143	0.284	0.113	0.67
13027	11573	0.284	0.243	0.51
351	10271	0.284	0.142	0.46
7821	13760	0.284	0.064	0.75
10521	733	0.284	0.057	0.31
11037	12266	0.284	0.063	0.76
11273	149	0.283	0.219	0.64
10961	2879	0.283	0.057	0.43
11322	4031	0.283	0.057	0.39
8031	7964	0.283	0.130	0.37
8921	863	0.283	0.155	0.36
12430	7401	0.283	0.071	0.51
13482	7450	0.283	0.220	0.27
7206	9943	0.283	0.057	0.55
11514	1033	0.283	0.162	0.25
12319	11297	0.283	0.222	0.60
13279	12545	0.283	0.057	0.47
3277	3801	0.283	0.238	0.62
7685	9464	0.283	0.147	0.50
12478	7505	0.283	0.205	0.38
6333	1473	0.283	0.069	0.56
8728	6045	0.283	0.077	0.40
6860	12982	0.283	0.057	0.46
11222	9727	0.283	0.064	0.65
800	6937	0.283	0.116	0.74
11941	9124	0.283	0.114	0.34
3	1878	0.283	0.072	0.62
572	7496	0.283	0.057	0.43
13290	9727	0.283	0.178	0.63
8018	11909	0.282	0.176	0.47
9060	7967	0.282	0.105	0.67
9922	13999	0.282	0.099	0.26
11322	1952	0.282	0.085	0.38
8332	13279	0.282	0.056	0.69
197	12073	0.282	0.188	0.35
8562	777	0.282	0.257	0.28
1737	6540	0.282	0.143	0.44
1018	11717	0.282	0.097	0.67
13519	351	0.282	0.138	0.36
11741	11031	0.282	0.109	0.50
4715	7967	0.282	0.117	0.56
197	13862	0.282	0.068	0.51
12059	12069	0.282	0.139	0.35
3801	11013	0.282	0.056	0.36
7982	7048	0.282	0.103	0.52
10572	12802	0.282	0.255	0.32
6930	413	0.282	0.120	0.54
13268	13266	0.282	0.066	0.57
8672	7707	0.282	0.056	0.43
11165	7816	0.282	0.145	0.72
9272	10408	0.282	0.056	0.42
8965	6894	0.282	0.062	0.28
2772	1144	0.281	0.056	0.44
12643	8632	0.281	0.048	0.59
8266	11255	0.281	0.090	0.64
11715	727	0.281	0.043	0.65
10541	8228	0.281	0.056	0.26
11501	149	0.281	0.136	0.50
9069	13704	0.281	0.077	0.53
11474	13706	0.281	0.067	0.41
2671	6724	0.281	0.094	0.52
8562	12208	0.281	0.202	0.41
12203	307	0.281	0.135	0.43
11678	13357	0.281	0.094	0.71
10391	10161	0.281	0.139	0.55
108	8993	0.281	0.072	0.36
13563	12162	0.281	0.078	0.26
10280	2752	0.281	0.196	0.54
6936	12399	0.281	0.109	0.39
11322	10673	0.281	0.076	0.42
7460	8938	0.281	0.130	0.50
12487	9778	0.281	0.093	0.19
12308	9089	0.281	0.066	0.53
7415	6370	0.281	0.079	0.61
7943	8967	0.280	0.113	0.44
12967	8967	0.280	0.059	0.40
10388	10372	0.280	0.211	0.28
7042	672	0.280	0.101	0.62
4729	10407	0.280	0.140	0.60
11747	7471	0.280	0.089	0.32
13390	7735	0.280	0.112	0.58
9366	10982	0.280	0.176	0.45
12922	10396	0.280	0.182	0.32
13538	8909	0.280	0.083	0.44
7437	270	0.280	0.194	0.67
9878	11585	0.280	0.056	0.48
12487	7370	0.280	0.086	0.25
6930	10409	0.280	0.088	0.43
12821	13682	0.280	0.217	0.52
8000	9734	0.280	0.101	0.29
9734	6692	0.280	0.056	0.65
12569	9520	0.280	0.056	0.42
2	8733	0.280	0.233	0.62
8919	3391	0.280	0.120	0.41
11602	7964	0.280	0.046	0.40
2947	10589	0.280	0.136	0.33
197	12545	0.280	0.228	0.35
8266	7491	0.280	0.235	0.43
12654	11864	0.280	0.120	0.75
112	12251	0.280	0.121	0.73
8967	12365	0.279	0.191	0.56
8921	11604	0.279	0.107	0.25
7461	11683	0.279	0.082	0.49
8651	9849	0.279	0.093	0.36
2	1033	0.279	0.080	0.62
12154	73	0.279	0.067	0.38
11322	10348	0.279	0.056	0.53
7252	357	0.279	0.087	0.54
7550	12992	0.279	0.056	0.42
8625	8623	0.279	0.056	0.63
327	9390	0.279	0.096	0.31
9920	204	0.279	0.113	0.48
11983	11988	0.279	0.061	0.55
7702	12567	0.279	0.106	0.34
10476	11635	0.279	0.102	0.57
8576	7480	0.279	0.086	0.18
325	334	0.279	0.091	0.48
2574	9118	0.279	0.056	0.55
12047	11998	0.279	0.086	0.50
8264	10998	0.279	0.066	0.58
9920	10865	0.278	0.137	0.51
197	8164	0.278	0.153	0.40
8967	12952	0.278	0.083	0.50
8967	382	0.278	0.121	0.70
10516	9727	0.278	0.123	0.38
11322	5716	0.278	0.075	0.56
11596	2830	0.278	0.157	0.44
7076	11263	0.278	0.168	0.23
11021	8967	0.278	0.058	0.49
5879	11062	0.278	0.113	0.33
7170	12297	0.278	0.178	0.49
10360	10385	0.278	0.150	0.49
11840	8628	0.278	0.104	0.29
36	10987	0.278	0.173	0.30
7747	4588	0.278	0.183	0.65
8021	9280	0.278	0.097	0.29
9007	12560	0.278	0.079	0.43
39	13842	0.278	0.110	0.21
7982	12926	0.278	0.119	0.63
21	11540	0.278	0.124	0.56
8922	10863	0.278	0.135	0.28
12225	3277	0.278	0.205	0.48
197	13397	0.277	0.182	0.48
11474	13284	0.277	0.060	0.43
12059	12060	0.277	0.065	0.47
9290	10271	0.277	0.203	0.65
197	10014	0.277	0.175	0.37
9689	461	0.277	0.156	0.28
10958	6951	0.277	0.055	0.65
8672	12936	0.277	0.097	0.46
11624	10502	0.277	0.191	0.40
10867	10868	0.277	0.080	0.59
8150	351	0.277	0.074	0.34
9847	11550	0.277	0.086	0.48
21	12317	0.277	0.191	0.29
115	13979	0.277	0.187	0.56
10269	8699	0.277	0.055	0.56
11392	7517	0.277	0.055	0.24
12041	504	0.277	0.204	0.42
13037	129	0.277	0.166	0.25
12427	9089	0.277	0.084	0.51
7274	476	0.277	0.059	0.44
12001	11996	0.277	0.055	0.37
8806	11184	0.277	0.145	0.36
612	852	0.277	0.067	0.27
13033	11573	0.277	0.061	0.63
8056	11026	0.277	0.055	0.20
10454	11213	0.277	0.067	0.46
9476	9565	0.277	0.093	0.34
11617	11909	0.277	0.076	0.57
12461	12202	0.277	0.075	0.27
7546	10583	0.277	0.103	0.60
769	12478	0.277	0.065	0.42
11625	11626	0.276	0.139	0.35
6268	758	0.276	0.086	0.33
7557	10461	0.276	0.147	0.24
9249	13352	0.276	0.113	0.42
11747	11328	0.276	0.174	0.74
10283	8938	0.276	0.211	0.61
197	9878	0.276	0.189	0.44
7747	10164	0.276	0.193	0.63
11474	4588	0.276	0.108	0.47
12921	12427	0.276	0.082	0.31
13874	12936	0.276	0.168	0.57
6149	8166	0.276	0.110	0.26
8008	7272	0.276	0.060	0.47
7767	6032	0.276	0.112	0.44
7821	3	0.276	0.055	0.67
9247	8808	0.276	0.195	0.37
8234	1545	0.276	0.170	0.58
11518	9404	0.276	0.120	0.29
3325	8733	0.276	0.055	0.58
6861	13898	0.276	0.055	0.43
7942	13873	0.276	0.055	0.33
11726	11321	0.276	0.137	0.33
10204	11469	0.276	0.115	0.46
7229	170	0.276	0.120	0.35
11698	9428	0.276	0.055	0.67
7395	7219	0.276	0.080	0.54
8562	13784	0.276	0.133	0.36
11372	8153	0.276	0.192	0.42
13956	13039	0.276	0.071	0.30
800	12255	0.276	0.097	0.80
11747	4898	0.276	0.055	0.68
8360	7161	0.276	0.055	0.58
11714	9009	0.276	0.128	0.64
12926	8322	0.275	0.055	0.36
13831	11029	0.275	0.085	0.31
10274	384	0.275	0.068	0.25
12318	11297	0.275	0.234	0.48
10476	519	0.275	0.070	0.60
11322	12068	0.275	0.055	0.63
11114	11116	0.275	0.158	0.53
8782	7611	0.275	0.232	0.46
7922	7920	0.275	0.151	0.31
8360	13661	0.275	0.055	0.70
12023	9089	0.275	0.055	0.63
727	8292	0.275	0.085	0.31
7430	8150	0.275	0.125	0.49
11372	4056	0.275	0.067	0.47
11250	9830	0.275	0.079	0.43
12009	11979	0.275	0.082	0.57
10677	10673	0.275	0.168	0.51
7383	582	0.275	0.133	0.31
5497	6303	0.275	0.138	0.27
13037	12925	0.275	0.172	0.47
12250	334	0.275	0.175	0.26
11650	866	0.275	0.084	0.61
13207	9489	0.274	0.154	0.52
10531	13631	0.274	0.080	0.63
12821	719	0.274	0.092	0.47
13279	7917	0.274	0.055	0.46
8018	12636	0.274	0.091	0.30
8562	7821	0.274	0.094	0.32
10350	8909	0.274	0.103	0.47
9616	9489	0.274	0.060	0.36
9745	9748	0.274	0.226	0.58
12434	6534	0.274	0.153	0.53
12925	3902	0.274	0.081	0.41
12959	8232	0.274	0.106	0.29
9485	3902	0.274	0.055	0.41
11958	12154	0.274	0.076	0.52
6994	7780	0.274	0.055	0.31
7982	866	0.274	0.059	0.52
10274	7813	0.274	0.134	0.66
9813	13851	0.274	0.219	0.42
10995	7967	0.274	0.185	0.43
8019	13262	0.274	0.167	0.27
10378	10399	0.274	0.164	0.29
12790	12153	0.274	0.130	0.42
12058	13762	0.274	0.066	0.44
12157	771	0.274	0.172	0.43
9748	9746	0.273	0.192	0.57
6637	9489	0.273	0.212	0.60
13408	11881	0.273	0.146	0.77
9680	13873	0.273	0.075	0.29
11988	12069	0.273	0.170	0.43
11062	3482	0.273	0.099	0.36
10500	11531	0.273	0.084	0.29
7821	1943	0.273	0.124	0.38
294	4507	0.273	0.081	0.27
2662	6197	0.273	0.235	0.40
10631	13218	0.273	0.049	0.52
12072	12049	0.273	0.055	0.43
11328	7623	0.273	0.165	0.40
11747	5804	0.273	0.063	0.61
11600	225	0.273	0.089	0.32
13582	10594	0.273	0.144	0.56
8939	11588	0.273	0.097	0.52
7550	12265	0.273	0.068	0.36
10364	11057	0.273	0.055	0.54
8641	12142	0.273	0.055	0.35
7252	860	0.273	0.055	0.53
7451	7411	0.272	0.054	0.51
12589	7967	0.272	0.108	0.73
285	7967	0.272	0.120	0.63
11942	806	0.272	0.115	0.38
7673	6930	0.272	0.122	0.68
6930	11002	0.272	0.054	0.45
407	9983	0.272	0.054	0.54
197	7274	0.272	0.176	0.46
197	7190	0.272	0.205	0.44
9450	13956	0.272	0.167	0.28
2931	7562	0.272	0.126	0.49
10383	10375	0.272	0.178	0.41
8547	8546	0.272	0.149	0.62
7673	858	0.272	0.231	0.66
381	465	0.272	0.087	0.60
10886	12465	0.272	0.130	0.28
12821	13024	0.272	0.124	0.39
268	13009	0.272	0.132	0.53
11026	8468	0.272	0.088	0.28
12250	582	0.272	0.054	0.31
9728	12521	0.272	0.106	0.62
10118	8166	0.272	0.054	0.40
12134	419	0.271	0.064	0.58
10408	8696	0.271	0.084	0.50
12399	11684	0.271	0.059	0.47
11026	9601	0.271	0.141	0.62
11398	11822	0.271	0.054	0.59
12915	6415	0.271	0.088	0.44
12017	11998	0.271	0.054	0.44
7941	12668	0.271	0.098	0.27
197	11604	0.271	0.184	0.40
10278	11699	0.271	0.054	0.59
8397	7964	0.271	0.092	0.51
4691	8908	0.271	0.129	0.48
10278	11601	0.271	0.054	0.59
9499	2264	0.271	0.216	0.39
5988	1653	0.271	0.172	0.28
7628	11165	0.271	0.055	0.43
11975	13762	0.271	0.059	0.33
7765	1013	0.271	0.101	0.59
9654	3249	0.271	0.060	0.68
407	13653	0.271	0.157	0.54
11746	10866	0.271	0.209	0.30
11062	12790	0.271	0.068	0.33
8155	12461	0.271	0.092	0.49
289	10273	0.271	0.054	0.52
12619	4076	0.271	0.054	0.68
12117	8733	0.271	0.077	0.41
6524	5764	0.271	0.115	0.46
8641	8687	0.271	0.100	0.54
11329	11506	0.271	0.090	0.40
11196	13059	0.271	0.182	0.64
10026	12235	0.271	0.128	0.56
13563	67	0.270	0.054	0.30
9114	11588	0.270	0.094	0.44
9920	3111	0.270	0.132	0.43
9920	10625	0.270	0.149	0.58
37	7395	0.270	0.090	0.28
862	7202	0.270	0.086	0.35
11474	1011	0.270	0.062	0.63
8371	11826	0.270	0.085	0.35
9028	11628	0.270	0.033	0.45
557	11639	0.270	0.080	0.23
800	13825	0.270	0.100	0.58
7767	626	0.270	0.054	0.28
6860	10453	0.270	0.054	0.62
9809	13870	0.270	0.054	0.35
8227	351	0.270	0.112	0.34
129	545	0.270	0.054	0.23
11297	11601	0.270	0.054	0.60
9284	14011	0.270	0.054	0.40
12915	806	0.269	0.144	0.36
7821	10890	0.269	0.073	0.70
11744	12153	0.269	0.075	0.51
2042	6197	0.269	0.066	0.36
9028	10981	0.269	0.199	0.40
8967	13476	0.269	0.095	0.39
7435	171	0.269	0.198	0.55
7271	12487	0.269	0.054	0.66
10160	10389	0.269	0.171	0.34
11372	9966	0.269	0.175	0.37
7460	10781	0.269	0.057	0.68
6197	8107	0.269	0.070	0.39
13203	7593	0.269	0.133	0.42
13217	8178	0.269	0.088	0.53
11607	9489	0.269	0.072	0.61
13279	5957	0.269	0.152	0.63
12651	5898	0.269	0.127	0.39
8967	12192	0.269	0.054	0.36
10160	10388	0.269	0.119	0.28
9323	11637	0.269	0.102	0.35
778	9727	0.269	0.164	0.69
407	11820	0.269	0.082	0.47
8726	8563	0.269	0.119	0.43
7781	9316	0.269	0.120	0.37
12213	10675	0.269	0.137	0.28
12867	9313	0.269	0.054	0.50
9634	11014	0.268	0.054	0.72
8429	9727	0.268	0.141	0.64
10764	128	0.268	0.087	0.28
7942	8919	0.268	0.089	0.25
9048	12284	0.268	0.189	0.47
8158	12501	0.268	0.095	0.58
12318	12365	0.268	0.201	0.63
11021	11938	0.268	0.060	0.68
8227	11268	0.268	0.071	0.49
8056	449	0.268	0.054	0.47
11747	11390	0.268	0.080	0.60
1023	597	0.268	0.079	0.58
9880	9089	0.268	0.209	0.30
11639	810	0.268	0.187	0.23
1501	128	0.268	0.054	0.35
11717	420	0.268	0.058	0.68
8402	884	0.268	0.079	0.50
7474	8965	0.268	0.092	0.23
8201	8562	0.267	0.187	0.43
13477	9480	0.267	0.193	0.31
13084	5501	0.267	0.053	0.49
11726	11211	0.267	0.121	0.53
8625	4706	0.267	0.106	0.56
7964	2980	0.267	0.161	0.56
11714	11841	0.267	0.060	0.65
438	10133	0.267	0.147	0.53
197	1002	0.267	0.231	0.41
9328	11302	0.267	0.081	0.40
12821	13546	0.267	0.099	0.55
8652	10455	0.267	0.053	0.22
11694	13810	0.267	0.053	0.71
8899	12936	0.267	0.170	0.40
13313	1389	0.267	0.140	0.43
277	12154	0.267	0.053	0.50
7273	12224	0.267	0.105	0.40
12614	6426	0.267	0.053	0.56
10102	8152	0.267	0.203	0.33
7673	7047	0.267	0.129	0.60
7268	11328	0.267	0.095	0.48
193	8207	0.267	0.061	0.41
12822	12552	0.266	0.087	0.62
8937	12153	0.266	0.228	0.42
81	5968	0.266	0.183	0.29
11398	3746	0.266	0.060	0.60
11762	10987	0.266	0.053	0.50
197	7991	0.266	0.218	0.42
7368	7057	0.266	0.170	0.32
8008	13873	0.266	0.027	0.46
7821	13264	0.266	0.074	0.37
342	7219	0.266	0.067	0.30
7793	8916	0.266	0.164	0.38
2	11822	0.266	0.097	0.63
12619	13634	0.266	0.056	0.31
12142	328	0.266	0.079	0.35
12776	13850	0.266	0.062	0.47
13563	11181	0.266	0.167	0.38
9323	8969	0.266	0.053	0.33
13037	5009	0.265	0.184	0.57
13971	12981	0.265	0.074	0.32
7812	11726	0.265	0.053	0.59
7539	9615	0.265	0.116	0.25
5618	29	0.265	0.107	0.33
11595	1500	0.265	0.053	0.59
8651	7577	0.265	0.136	0.37
9130	10545	0.265	0.211	0.49
7943	8171	0.265	0.053	0.39
13279	12624	0.265	0.053	0.61
7673	9771	0.265	0.053	0.55
9512	12154	0.265	0.069	0.45
11617	11082	0.265	0.100	0.61
7460	8720	0.264	0.042	0.38
9924	7219	0.264	0.182	0.45
10283	13893	0.264	0.043	0.63
13345	13950	0.264	0.053	0.46
7415	8187	0.264	0.187	0.42
197	12776	0.264	0.162	0.38
12822	6325	0.264	0.053	0.49
5517	641	0.264	0.114	0.50
9440	11864	0.264	0.092	0.31
9745	11579	0.264	0.053	0.59
11615	10265	0.264	0.053	0.27
11814	6590	0.264	0.053	0.40
12517	12154	0.264	0.154	0.44
9380	9381	0.264	0.053	0.31
7894	344	0.264	0.142	0.32
9596	7807	0.264	0.060	0.68
8583	291	0.264	0.121	0.36
9069	10260	0.264	0.119	0.49
11250	351	0.264	0.107	0.45
8873	8736	0.264	0.084	0.27
7505	9089	0.264	0.053	0.37
1671	5623	0.263	0.108	0.48
2223	144	0.263	0.077	0.30
12640	935	0.263	0.053	0.48
890	10498	0.263	0.171	0.52
12982	12353	0.263	0.089	0.36
407	10513	0.263	0.043	0.47
6173	10864	0.263	0.088	0.61
6994	8544	0.263	0.053	0.43
11973	291	0.263	0.175	0.60
9904	1193	0.263	0.216	0.54
10146	6268	0.263	0.091	0.31
7832	8735	0.263	0.154	0.30
7821	7610	0.263	0.108	0.32
11628	340	0.263	0.047	0.38
12643	7546	0.263	0.097	0.45
3152	29	0.263	0.065	0.36
13217	10531	0.263	0.125	0.57
7967	339	0.262	0.125	0.33
10930	9464	0.262	0.052	0.48
11681	8547	0.262	0.128	0.68
12125	13007	0.262	0.069	0.37
12821	12044	0.262	0.094	0.54
12073	11993	0.262	0.052	0.60
7273	11650	0.262	0.111	0.37
528	13279	0.262	0.052	0.55
8895	10594	0.262	0.110	0.55
555	13887	0.262	0.067	0.39
13563	12667	0.262	0.080	0.29
10143	5348	0.262	0.124	0.28
8967	12921	0.262	0.112	0.42
10451	13480	0.262	0.232	0.59
10376	10383	0.262	0.227	0.38
9920	13349	0.262	0.171	0.43
13916	7591	0.262	0.091	0.39
8264	8674	0.262	0.082	0.60
1245	8410	0.262	0.173	0.60
12330	13539	0.262	0.062	0.59
12925	6449	0.262	0.146	0.42
11983	12014	0.262	0.052	0.65
11372	9889	0.262	0.071	0.31
11984	6991	0.262	0.140	0.39
778	8909	0.262	0.110	0.36
9817	2953	0.262	0.052	0.78
328	12477	0.261	0.058	0.43
12766	7723	0.261	0.207	0.48
40	8044	0.261	0.052	0.56
12766	9913	0.261	0.078	0.40
10581	10378	0.261	0.195	0.34
11885	7057	0.261	0.063	0.50
11181	2230	0.261	0.100	0.35
12346	12808	0.261	0.184	0.56
11864	7563	0.261	0.084	0.57
197	12061	0.261	0.067	0.34
6523	826	0.261	0.130	0.25
6922	13256	0.261	0.166	0.53
7769	806	0.261	0.124	0.29
8577	7815	0.261	0.062	0.49
5808	8886	0.261	0.099	0.61
6989	1647	0.261	0.058	0.64
12808	11002	0.261	0.161	0.50
7474	7793	0.261	0.122	0.35
7611	9914	0.261	0.061	0.33
11942	7821	0.261	0.147	0.34
10021	10281	0.261	0.224	0.47
10957	11721	0.261	0.064	0.61
5009	12121	0.261	0.131	0.59
10930	10609	0.261	0.121	0.60
9977	13999	0.261	0.090	0.38
11268	10298	0.261	0.072	0.29
7894	12566	0.261	0.158	0.29
11900	7610	0.260	0.053	0.25
9429	11463	0.260	0.052	0.65
727	11951	0.260	0.164	0.33
13279	8327	0.260	0.126	0.62
13445	11864	0.260	0.069	0.42
6862	13018	0.260	0.084	0.30
8965	9249	0.260	0.052	0.33
8993	13796	0.260	0.189	0.47
197	11750	0.260	0.169	0.44
13800	7967	0.260	0.134	0.65
7702	7797	0.260	0.166	0.27
11995	12073	0.260	0.092	0.46
494	10265	0.260	0.228	0.28
8622	7396	0.260	0.171	0.45
7076	9093	0.260	0.164	0.23
11085	11277	0.260	0.052	0.50
11717	11977	0.260	0.089	0.56
12196	3152	0.260	0.189	0.23
9853	10958	0.260	0.105	0.60
11864	10625	0.260	0.068	0.67
12890	8967	0.260	0.090	0.35
10278	9009	0.260	0.084	0.67
344	7832	0.260	0.170	0.33
9778	3056	0.260	0.052	0.58
4706	5348	0.260	0.081	0.25
10359	10373	0.260	0.052	0.34
128	12776	0.260	0.116	0.46
11595	9572	0.260	0.140	0.46
547	7583	0.260	0.062	0.42
7821	2	0.260	0.085	0.75
12795	197	0.260	0.086	0.44
9334	12531	0.260	0.158	0.49
6890	7238	0.260	0.066	0.31
11205	13138	0.260	0.052	0.40
805	7821	0.260	0.158	0.43
197	4244	0.259	0.150	0.46
8967	6003	0.259	0.144	0.57
9770	13524	0.259	0.052	0.60
850	13477	0.259	0.186	0.34
12399	10885	0.259	0.052	0.41
9460	9247	0.259	0.095	0.42
197	13152	0.259	0.094	0.22
6603	11219	0.259	0.094	0.25
5653	7984	0.259	0.074	0.43
8158	13129	0.259	0.102	0.52
12136	2953	0.259	0.099	0.77
13027	7762	0.259	0.095	0.60
9301	8696	0.259	0.052	0.25
2042	605	0.259	0.085	0.29
13275	9587	0.259	0.230	0.44
13554	11573	0.259	0.151	0.57
11375	12934	0.259	0.132	0.50
12543	351	0.259	0.148	0.38
1660	12678	0.259	0.052	0.48
11747	13393	0.259	0.213	0.62
11818	7964	0.259	0.109	0.30
10863	8926	0.259	0.212	0.50
10346	270	0.259	0.064	0.63
7793	12552	0.259	0.052	0.31
578	7202	0.259	0.052	0.52
7555	9006	0.259	0.078	0.21
11247	1033	0.259	0.052	0.43
710	9185	0.258	0.070	0.37
11996	12069	0.258	0.063	0.29
6930	8068	0.258	0.120	0.41
11864	485	0.258	0.057	0.60
11248	11863	0.258	0.091	0.51
10116	8897	0.258	0.052	0.39
197	204	0.258	0.160	0.38
12717	12802	0.258	0.059	0.32
8574	13873	0.258	0.120	0.52
171	644	0.258	0.097	0.60
12431	13897	0.258	0.164	0.55
285	11820	0.258	0.138	0.62
9367	11321	0.258	0.077	0.28
8371	11400	0.258	0.137	0.51
8000	10466	0.258	0.052	0.33
12745	7202	0.258	0.052	0.68
778	11165	0.258	0.052	0.30
13563	7520	0.258	0.052	0.28
12926	6949	0.258	0.052	0.23
10372	10389	0.258	0.153	0.24
1192	9966	0.258	0.108	0.29
20	12614	0.258	0.060	0.49
12821	978	0.258	0.052	0.55
11978	11967	0.257	0.100	0.43
11826	9390	0.257	0.051	0.42
998	13391	0.257	0.085	0.49
325	11747	0.257	0.089	0.59
7708	11078	0.257	0.107	0.57
12053	197	0.257	0.114	0.39
10571	12707	0.257	0.077	0.36
11605	11943	0.257	0.076	0.34
11322	10343	0.257	0.090	0.40
10685	13633	0.257	0.147	0.48
11321	8159	0.257	0.051	0.24
9707	12470	0.257	0.089	0.29
4712	1118	0.257	0.103	0.25
7941	12250	0.257	0.128	0.26
10158	10372	0.257	0.115	0.29
7821	4220	0.257	0.185	0.37
13891	7589	0.257	0.149	0.39
7673	5050	0.257	0.218	0.64
7774	919	0.257	0.105	0.32
11834	7906	0.257	0.177	0.73
11805	11184	0.257	0.114	0.31
13067	826	0.257	0.141	0.29
9847	7967	0.257	0.085	0.55
7271	958	0.257	0.057	0.57
8993	9727	0.256	0.033	0.36
10476	9986	0.256	0.219	0.30
10370	10385	0.256	0.051	0.52
8703	197	0.256	0.051	0.42
11351	12778	0.256	0.173	0.43
9920	12357	0.256	0.161	0.43
13217	7738	0.256	0.152	0.55
8399	9727	0.256	0.053	0.67
13649	7967	0.256	0.055	0.44
8965	12250	0.256	0.084	0.25
4690	9089	0.256	0.111	0.74
12354	12795	0.256	0.073	0.32
13881	351	0.256	0.087	0.39
7556	357	0.256	0.060	0.31
13060	7468	0.256	0.216	0.36
7627	7252	0.256	0.051	0.43
6804	1200	0.256	0.090	0.31
7628	7942	0.256	0.075	0.40
7673	12921	0.256	0.153	0.57
12562	172	0.256	0.072	0.53
7822	12803	0.256	0.074	0.28
7832	7505	0.256	0.132	0.31
12822	1138	0.256	0.051	0.58
1526	12536	0.256	0.053	0.60
546	7215	0.256	0.066	0.57
7273	9078	0.255	0.051	0.36
6989	8549	0.255	0.198	0.49
11992	12064	0.255	0.051	0.56
11613	3902	0.255	0.051	0.28
9739	727	0.255	0.108	0.28
197	12317	0.255	0.059	0.27
11263	1473	0.255	0.061	0.57
