i	j	iLIS_best	iLIS_avg	ipTM_best
8076	9739	0.236	0.122	0.30
8045	12595	0.236	0.079	0.37
12921	777	0.236	0.064	0.28
2338	12466	0.236	0.047	0.32
13241	2569	0.236	0.068	0.49
8575	12681	0.236	0.047	0.28
234	1598	0.236	0.136	0.60
763	11412	0.236	0.082	0.51
13148	1071	0.236	0.047	0.39
11610	9006	0.236	0.060	0.59
8873	7221	0.236	0.081	0.63
13512	12478	0.236	0.124	0.39
12450	4	0.236	0.094	0.40
2945	7807	0.236	0.066	0.56
11819	1529	0.236	0.047	0.44
10216	2739	0.236	0.047	0.58
8880	4849	0.236	0.174	0.32
2235	11610	0.236	0.125	0.66
12851	4592	0.236	0.149	0.52
30	8410	0.236	0.089	0.60
5618	6293	0.236	0.145	0.47
12156	7602	0.236	0.047	0.30
11507	9548	0.236	0.124	0.75
13223	12478	0.236	0.047	0.35
7458	11601	0.236	0.114	0.40
9079	11615	0.236	0.085	0.25
12077	9720	0.236	0.087	0.43
11394	10646	0.236	0.113	0.72
8587	12499	0.236	0.083	0.43
7495	13536	0.236	0.047	0.62
8644	11402	0.236	0.126	0.48
8108	8669	0.236	0.054	0.61
10430	3661	0.236	0.209	0.54
11858	11610	0.236	0.047	0.61
4133	12667	0.236	0.092	0.45
1144	13067	0.236	0.075	0.37
8076	1042	0.236	0.149	0.48
13519	9424	0.236	0.085	0.41
11603	13173	0.236	0.047	0.27
6229	6284	0.236	0.047	0.26
9933	6288	0.236	0.047	0.52
5919	11604	0.236	0.064	0.42
743	3661	0.236	0.187	0.43
8939	12478	0.236	0.047	0.39
12868	11402	0.236	0.062	0.67
9934	9790	0.236	0.058	0.40
8562	11396	0.236	0.134	0.35
1045	11192	0.236	0.074	0.45
11111	11383	0.236	0.047	0.56
582	235	0.236	0.047	0.29
6045	2739	0.236	0.079	0.60
9680	7806	0.236	0.082	0.38
7747	12500	0.236	0.179	0.46
8320	12851	0.236	0.062	0.63
11360	11604	0.236	0.047	0.34
11402	1182	0.236	0.101	0.62
12867	10197	0.236	0.120	0.47
12991	5236	0.236	0.086	0.52
1138	12132	0.236	0.073	0.54
4688	12215	0.236	0.103	0.31
11400	12664	0.236	0.047	0.50
8921	11111	0.236	0.120	0.35
9367	11600	0.236	0.074	0.24
11122	10940	0.236	0.113	0.49
8993	944	0.236	0.072	0.31
12068	11154	0.236	0.083	0.36
8201	8938	0.236	0.041	0.50
11412	8860	0.236	0.086	0.40
7216	7980	0.236	0.183	0.40
8146	10772	0.236	0.110	0.45
899	13253	0.236	0.074	0.58
12665	898	0.236	0.176	0.46
2569	13956	0.236	0.091	0.51
426	12468	0.236	0.085	0.57
12992	504	0.236	0.094	0.64
11418	11425	0.236	0.174	0.59
13167	1414	0.236	0.070	0.24
8914	2250	0.236	0.111	0.64
8615	11395	0.236	0.147	0.59
3125	802	0.236	0.088	0.45
8924	574	0.236	0.059	0.30
13512	12185	0.236	0.054	0.37
11400	1293	0.236	0.192	0.41
12136	11615	0.236	0.078	0.32
12468	12851	0.236	0.149	0.57
13270	12623	0.236	0.101	0.42
8914	10212	0.236	0.081	0.67
9986	3731	0.236	0.177	0.41
11400	11306	0.236	0.156	0.41
9733	11065	0.236	0.112	0.46
13202	12438	0.236	0.047	0.53
11909	13878	0.236	0.160	0.36
11395	8860	0.236	0.129	0.59
10774	624	0.236	0.137	0.41
1374	2965	0.236	0.219	0.41
898	6127	0.236	0.090	0.50
389	10130	0.236	0.133	0.36
8972	11271	0.236	0.132	0.39
11606	10541	0.236	0.159	0.40
13995	9977	0.235	0.047	0.51
1860	7028	0.235	0.132	0.24
7806	13285	0.235	0.047	0.43
9663	11448	0.235	0.114	0.57
7916	4183	0.235	0.047	0.67
13096	8676	0.235	0.047	0.48
7242	5962	0.235	0.135	0.49
7241	3009	0.235	0.046	0.49
4849	12465	0.235	0.195	0.33
13095	11507	0.235	0.047	0.49
12890	9733	0.235	0.049	0.30
11118	6569	0.235	0.087	0.54
170	12241	0.235	0.113	0.38
10351	11585	0.235	0.204	0.63
8866	2103	0.235	0.064	0.52
9106	9934	0.235	0.137	0.29
3	13806	0.235	0.100	0.57
6891	7898	0.235	0.107	0.52
8444	8997	0.235	0.053	0.31
13559	12480	0.235	0.072	0.58
6930	224	0.235	0.173	0.38
9987	897	0.235	0.096	0.53
11400	13959	0.235	0.123	0.47
7942	7221	0.235	0.078	0.46
11192	8534	0.235	0.056	0.49
13346	11397	0.235	0.125	0.67
13361	13176	0.235	0.063	0.50
11266	11976	0.235	0.047	0.54
11510	7567	0.235	0.094	0.52
898	1683	0.235	0.047	0.35
7259	11061	0.235	0.066	0.64
9778	9542	0.235	0.113	0.26
2569	622	0.235	0.050	0.53
11394	13460	0.235	0.084	0.53
1293	4849	0.235	0.062	0.28
9456	11450	0.235	0.097	0.62
6724	9613	0.235	0.079	0.46
9539	13758	0.235	0.130	0.71
13519	13207	0.235	0.108	0.47
11510	13347	0.235	0.077	0.71
11609	10478	0.235	0.107	0.29
632	3661	0.235	0.047	0.51
11148	13307	0.235	0.058	0.56
11463	9775	0.235	0.047	0.58
7395	1860	0.235	0.068	0.35
8444	2569	0.235	0.116	0.51
11400	6158	0.235	0.057	0.41
11415	992	0.235	0.047	0.28
9681	10329	0.235	0.074	0.38
2080	1347	0.235	0.047	0.48
14031	8993	0.235	0.129	0.39
8444	8108	0.235	0.083	0.52
626	11448	0.235	0.128	0.52
11450	7594	0.235	0.047	0.54
7273	12952	0.235	0.067	0.54
11464	12966	0.235	0.070	0.50
1566	11503	0.235	0.086	0.45
310	12941	0.235	0.070	0.60
11411	1276	0.235	0.072	0.62
978	979	0.235	0.117	0.57
6889	236	0.235	0.061	0.61
3	9009	0.235	0.047	0.55
6513	6512	0.235	0.114	0.68
12167	2797	0.235	0.047	0.63
8146	9800	0.235	0.123	0.49
10564	11773	0.235	0.082	0.31
919	11549	0.235	0.047	0.52
829	11400	0.235	0.126	0.50
3267	10005	0.235	0.066	0.35
8993	8539	0.235	0.060	0.47
11065	11916	0.235	0.158	0.66
11394	7670	0.235	0.118	0.40
11019	11608	0.235	0.129	0.32
13989	8997	0.235	0.105	0.33
557	13688	0.235	0.195	0.45
5236	4596	0.235	0.059	0.23
899	7397	0.235	0.122	0.58
11411	7277	0.235	0.121	0.42
1313	12611	0.235	0.047	0.35
7927	11596	0.235	0.069	0.32
197	12462	0.235	0.168	0.47
8942	11411	0.235	0.070	0.49
8665	900	0.235	0.134	0.68
10943	13662	0.235	0.160	0.24
11819	7549	0.235	0.175	0.51
11395	7426	0.235	0.168	0.65
11397	1016	0.235	0.078	0.53
13203	9934	0.235	0.068	0.31
11400	10172	0.235	0.121	0.42
7273	13330	0.235	0.129	0.30
709	244	0.235	0.072	0.57
11108	12360	0.235	0.056	0.34
6221	10462	0.235	0.089	0.42
8146	1103	0.235	0.112	0.54
7241	12178	0.235	0.047	0.41
10792	1414	0.235	0.152	0.34
6060	1948	0.235	0.147	0.37
8146	11812	0.235	0.110	0.42
13854	11604	0.235	0.047	0.40
11412	10280	0.235	0.134	0.48
2710	13307	0.235	0.103	0.49
1313	2789	0.235	0.084	0.29
2196	3661	0.235	0.100	0.39
11463	9963	0.235	0.053	0.60
1526	4991	0.235	0.047	0.49
11464	11164	0.235	0.052	0.61
11394	12962	0.235	0.052	0.57
6173	7380	0.235	0.053	0.44
12490	12720	0.235	0.192	0.48
7385	11411	0.235	0.098	0.36
7244	3009	0.235	0.086	0.58
7546	7380	0.235	0.099	0.75
10779	11604	0.235	0.060	0.43
11411	8736	0.235	0.103	0.64
7756	11463	0.235	0.057	0.54
11246	11821	0.235	0.117	0.49
11599	2870	0.235	0.138	0.33
769	10484	0.235	0.047	0.66
7221	7005	0.235	0.077	0.50
6082	1972	0.235	0.082	0.53
11026	30	0.235	0.138	0.42
11464	7895	0.235	0.062	0.54
12366	8993	0.235	0.074	0.48
11393	7221	0.235	0.094	0.45
997	8992	0.235	0.122	0.27
20	13460	0.235	0.079	0.26
11410	8093	0.235	0.098	0.33
11264	2387	0.235	0.102	0.44
11395	13822	0.235	0.084	0.62
10509	11608	0.235	0.059	0.33
7010	12171	0.235	0.062	0.33
11967	439	0.235	0.112	0.35
11411	9734	0.235	0.061	0.67
12479	8938	0.234	0.063	0.36
6457	1144	0.234	0.080	0.39
1335	10484	0.234	0.047	0.45
11311	13627	0.234	0.050	0.38
9284	9986	0.234	0.066	0.26
7658	7836	0.234	0.136	0.60
12478	11604	0.234	0.171	0.44
899	6894	0.234	0.165	0.62
8371	4133	0.234	0.153	0.46
12000	13452	0.234	0.080	0.45
898	9800	0.234	0.061	0.41
4400	3277	0.234	0.067	0.60
886	1948	0.234	0.071	0.37
9814	12309	0.234	0.094	0.54
10681	2569	0.234	0.147	0.40
626	11608	0.234	0.069	0.30
7658	11399	0.234	0.106	0.46
13995	11227	0.234	0.064	0.47
8560	11394	0.234	0.105	0.72
11322	12068	0.234	0.047	0.61
8146	8560	0.234	0.073	0.54
3267	3703	0.234	0.110	0.46
13516	9934	0.234	0.047	0.62
11394	7976	0.234	0.126	0.59
8965	234	0.234	0.047	0.45
5730	244	0.234	0.164	0.41
8672	10555	0.234	0.084	0.44
11192	11195	0.234	0.103	0.39
7216	9730	0.234	0.050	0.28
898	5454	0.234	0.121	0.39
8019	7221	0.234	0.074	0.57
7450	11610	0.234	0.140	0.61
11610	3679	0.234	0.077	0.70
930	9932	0.234	0.118	0.24
10331	13537	0.234	0.071	0.60
2139	8938	0.234	0.090	0.56
13210	9986	0.234	0.134	0.30
11600	930	0.234	0.070	0.42
7273	13331	0.234	0.047	0.30
811	13103	0.234	0.093	0.63
7386	11610	0.234	0.102	0.69
11401	12166	0.234	0.087	0.32
13632	12837	0.234	0.071	0.31
12928	11122	0.234	0.164	0.49
11510	11773	0.234	0.059	0.65
9977	8672	0.234	0.047	0.55
11395	2708	0.234	0.058	0.60
2495	3661	0.234	0.056	0.45
7877	12465	0.234	0.129	0.31
9667	8160	0.234	0.116	0.20
5987	1056	0.234	0.028	0.59
8071	2556	0.234	0.047	0.31
713	244	0.234	0.110	0.50
10796	11410	0.234	0.162	0.41
9792	11396	0.234	0.086	0.38
11596	9786	0.234	0.093	0.52
7219	9787	0.234	0.082	0.51
12962	12681	0.234	0.083	0.25
7241	908	0.234	0.198	0.28
7914	2739	0.234	0.059	0.50
6293	2971	0.234	0.064	0.59
1118	897	0.234	0.099	0.39
12052	8938	0.234	0.100	0.70
5	13980	0.234	0.047	0.54
10997	8178	0.234	0.047	0.35
11630	11777	0.234	0.154	0.69
8288	3661	0.234	0.047	0.50
11476	9986	0.234	0.047	0.31
8212	8320	0.234	0.077	0.37
555	11111	0.234	0.161	0.37
6561	11024	0.234	0.047	0.54
11034	866	0.234	0.079	0.62
11967	9986	0.234	0.047	0.68
9294	2002	0.234	0.135	0.50
7221	670	0.234	0.057	0.49
11823	2738	0.234	0.129	0.31
1267	233	0.234	0.047	0.57
1045	9654	0.234	0.053	0.60
7188	11788	0.234	0.086	0.33
9878	3661	0.234	0.116	0.61
7592	5962	0.234	0.116	0.46
799	9739	0.234	0.094	0.28
6458	9829	0.234	0.083	0.42
9942	2914	0.234	0.047	0.47
1967	11738	0.234	0.095	0.41
7221	6501	0.234	0.047	0.56
37	7216	0.234	0.071	0.33
7806	10456	0.234	0.051	0.40
7753	1617	0.234	0.096	0.26
10212	10575	0.234	0.099	0.55
11819	394	0.234	0.114	0.66
2739	9249	0.234	0.063	0.67
11608	12803	0.234	0.051	0.45
7451	4849	0.234	0.047	0.56
738	3661	0.234	0.110	0.41
12915	806	0.234	0.185	0.37
6147	11397	0.234	0.137	0.56
3731	4849	0.234	0.047	0.38
13935	11396	0.234	0.121	0.61
1492	11448	0.234	0.066	0.50
2569	8522	0.234	0.047	0.54
11610	9901	0.234	0.091	0.66
8993	13830	0.234	0.065	0.33
4133	9708	0.234	0.143	0.62
5987	244	0.234	0.109	0.63
9739	1293	0.234	0.094	0.36
11464	6426	0.234	0.154	0.66
8961	10981	0.234	0.099	0.50
8959	10981	0.234	0.099	0.50
11258	10952	0.234	0.085	0.45
12669	897	0.234	0.047	0.48
13653	2799	0.234	0.161	0.43
11360	3125	0.234	0.070	0.45
13512	13017	0.234	0.047	0.38
8997	12659	0.234	0.047	0.42
13407	4849	0.234	0.188	0.29
6488	10952	0.234	0.049	0.43
12170	2569	0.234	0.164	0.55
1144	12132	0.234	0.139	0.39
7216	8883	0.234	0.047	0.31
7753	10484	0.234	0.047	0.47
13878	1331	0.234	0.134	0.24
1131	11615	0.234	0.068	0.26
13762	12045	0.234	0.057	0.45
1414	6996	0.234	0.148	0.56
9739	12456	0.234	0.128	0.29
10553	8651	0.234	0.051	0.34
5754	4849	0.234	0.120	0.60
11820	413	0.234	0.047	0.63
11400	7921	0.234	0.110	0.48
8616	1414	0.234	0.099	0.34
9675	3395	0.234	0.085	0.65
1157	11234	0.234	0.053	0.63
12811	1071	0.234	0.059	0.32
12456	11608	0.234	0.047	0.31
1526	11639	0.234	0.093	0.55
7664	12340	0.234	0.047	0.54
6375	394	0.234	0.089	0.63
2846	8938	0.233	0.173	0.46
3090	6533	0.233	0.047	0.51
3236	2080	0.233	0.156	0.37
7826	7973	0.233	0.079	0.52
3125	8884	0.233	0.070	0.51
898	2127	0.233	0.127	0.43
10010	2580	0.233	0.091	0.35
11398	7426	0.233	0.191	0.60
8664	11411	0.233	0.172	0.57
0	948	0.233	0.150	0.68
7864	7252	0.233	0.134	0.39
11450	4422	0.233	0.081	0.60
12539	2569	0.233	0.118	0.57
4460	5184	0.233	0.163	0.25
8322	11604	0.233	0.099	0.31
1083	6982	0.233	0.105	0.69
11602	3396	0.233	0.105	0.27
9933	11348	0.233	0.086	0.36
12487	11111	0.233	0.081	0.29
8965	11065	0.233	0.111	0.52
9051	8938	0.233	0.110	0.48
11727	9829	0.233	0.170	0.44
2338	13841	0.233	0.047	0.55
8108	12804	0.233	0.047	0.63
13303	4	0.233	0.070	0.40
6926	8166	0.233	0.094	0.57
2	6344	0.233	0.108	0.60
13278	12201	0.233	0.061	0.44
5987	6990	0.233	0.177	0.50
1609	7087	0.233	0.110	0.52
5	11037	0.233	0.047	0.56
8644	11400	0.233	0.203	0.43
8576	11610	0.233	0.047	0.46
1492	1529	0.233	0.106	0.61
5987	9298	0.233	0.116	0.53
13649	11012	0.233	0.111	0.40
11062	13762	0.233	0.092	0.33
5782	8859	0.233	0.047	0.47
11026	11402	0.233	0.139	0.39
11319	8071	0.233	0.152	0.34
12811	11402	0.233	0.050	0.67
5924	6156	0.233	0.091	0.58
11412	13786	0.233	0.157	0.59
12722	7807	0.233	0.047	0.61
12156	394	0.233	0.084	0.50
2250	5751	0.233	0.156	0.50
13923	11397	0.233	0.191	0.63
450	30	0.233	0.167	0.57
11398	12829	0.233	0.047	0.56
7216	9957	0.233	0.047	0.73
11510	10462	0.233	0.178	0.49
10216	11604	0.233	0.139	0.41
4688	7920	0.233	0.047	0.60
197	11255	0.233	0.161	0.39
5618	1529	0.233	0.149	0.58
898	8539	0.233	0.070	0.50
10989	3282	0.233	0.053	0.55
11410	9781	0.233	0.073	0.54
8002	11203	0.233	0.087	0.25
11728	12251	0.233	0.095	0.64
13407	11111	0.233	0.156	0.31
10484	4123	0.233	0.047	0.47
10415	11399	0.233	0.047	0.46
11065	8164	0.233	0.047	0.48
13670	11316	0.233	0.047	0.26
11394	8000	0.233	0.047	0.68
13894	6561	0.233	0.126	0.53
898	8919	0.233	0.132	0.44
11474	11599	0.233	0.054	0.38
1529	13352	0.233	0.144	0.51
6890	12290	0.233	0.084	0.56
1316	7985	0.233	0.204	0.28
9978	11397	0.233	0.128	0.46
13096	199	0.233	0.095	0.49
10484	13163	0.233	0.126	0.69
11402	12765	0.233	0.154	0.54
10942	11396	0.233	0.116	0.66
9080	11608	0.233	0.068	0.34
9415	11396	0.233	0.165	0.43
12087	11213	0.233	0.047	0.38
12681	10772	0.233	0.065	0.29
12228	9986	0.233	0.064	0.34
10212	732	0.233	0.078	0.62
12076	10981	0.233	0.047	0.32
8672	10484	0.233	0.083	0.38
9539	8459	0.233	0.083	0.46
11650	11396	0.233	0.076	0.61
8655	11192	0.233	0.047	0.38
10333	9929	0.233	0.069	0.25
8997	10456	0.233	0.047	0.29
3596	14019	0.233	0.047	0.38
11410	7743	0.233	0.048	0.47
235	2879	0.233	0.047	0.54
9770	8960	0.233	0.067	0.32
8665	898	0.233	0.201	0.47
12632	5783	0.233	0.074	0.32
11274	9755	0.233	0.137	0.62
3661	11576	0.233	0.150	0.42
622	11507	0.233	0.049	0.63
8993	8341	0.233	0.088	0.46
2250	12456	0.233	0.047	0.43
899	13912	0.233	0.063	0.63
850	8108	0.233	0.068	0.48
9388	287	0.233	0.047	0.50
7216	626	0.233	0.059	0.28
439	11749	0.233	0.188	0.38
7241	13416	0.233	0.047	0.49
11412	7665	0.233	0.136	0.60
7627	7221	0.233	0.131	0.49
8146	9450	0.233	0.102	0.54
9559	10640	0.233	0.047	0.58
7914	5782	0.233	0.047	0.65
12966	11410	0.233	0.078	0.45
1549	4849	0.233	0.087	0.29
9986	11059	0.233	0.047	0.73
12487	11396	0.233	0.102	0.68
8937	9800	0.233	0.091	0.47
8736	11610	0.233	0.160	0.68
11510	138	0.233	0.150	0.44
13519	11823	0.233	0.089	0.46
1144	5236	0.233	0.088	0.34
3090	7405	0.233	0.109	0.40
5351	11608	0.233	0.122	0.35
4133	10448	0.233	0.080	0.47
12681	6375	0.233	0.099	0.27
1566	1562	0.233	0.104	0.39
732	4849	0.233	0.106	0.31
10448	1860	0.233	0.146	0.28
9247	6221	0.233	0.123	0.34
14025	11604	0.233	0.082	0.40
7241	13694	0.233	0.047	0.57
12890	12478	0.233	0.088	0.38
6280	9774	0.233	0.047	0.38
8670	8938	0.233	0.091	0.58
13968	1566	0.233	0.058	0.57
8944	11604	0.233	0.141	0.46
13990	898	0.233	0.080	0.34
6278	10444	0.233	0.116	0.50
12495	9986	0.232	0.058	0.44
7086	11397	0.232	0.154	0.63
899	12664	0.232	0.093	0.55
6293	1377	0.232	0.108	0.58
8869	233	0.232	0.075	0.26
8108	7915	0.232	0.046	0.61
7385	11412	0.232	0.157	0.47
11464	11476	0.232	0.141	0.63
899	13894	0.232	0.077	0.70
12064	12011	0.232	0.046	0.50
13519	7451	0.232	0.133	0.47
1097	6926	0.232	0.156	0.59
407	10991	0.232	0.112	0.41
12869	11464	0.232	0.055	0.58
898	7458	0.232	0.095	0.44
1782	12979	0.232	0.099	0.44
9663	6293	0.232	0.066	0.56
7272	3407	0.232	0.052	0.38
997	11378	0.232	0.069	0.55
11395	8341	0.232	0.051	0.60
11319	4849	0.232	0.135	0.29
10370	439	0.232	0.131	0.58
11352	8938	0.232	0.090	0.56
12399	6951	0.232	0.053	0.36
10158	7241	0.232	0.176	0.48
10483	8938	0.232	0.050	0.43
11300	13121	0.232	0.155	0.41
1894	10484	0.232	0.046	0.61
12922	3430	0.232	0.046	0.48
7171	897	0.232	0.075	0.49
6561	1276	0.232	0.089	0.51
10212	12206	0.232	0.133	0.64
418	9828	0.232	0.046	0.69
8641	4133	0.232	0.100	0.55
11464	8651	0.232	0.117	0.57
3661	13045	0.232	0.192	0.64
8962	3992	0.232	0.046	0.59
11411	8341	0.232	0.103	0.66
7679	9849	0.232	0.075	0.46
612	11448	0.232	0.088	0.42
11747	10566	0.232	0.046	0.53
11450	13638	0.232	0.082	0.40
12250	11900	0.232	0.111	0.24
12890	13926	0.232	0.048	0.61
6891	9788	0.232	0.086	0.63
10310	13884	0.232	0.046	0.51
8997	11348	0.232	0.158	0.47
10613	11751	0.232	0.046	0.24
198	7806	0.232	0.067	0.34
8042	9514	0.232	0.085	0.35
12823	8938	0.232	0.133	0.27
4302	12776	0.232	0.046	0.52
11448	12765	0.232	0.046	0.58
7474	13559	0.232	0.083	0.38
7216	8866	0.232	0.052	0.27
8456	983	0.232	0.087	0.50
7216	12495	0.232	0.088	0.64
9276	897	0.232	0.057	0.54
7241	6840	0.232	0.103	0.47
10439	12980	0.232	0.171	0.39
12811	11122	0.232	0.069	0.49
6501	244	0.232	0.074	0.56
472	10661	0.232	0.094	0.50
198	900	0.232	0.180	0.56
7602	7670	0.232	0.046	0.27
10452	13959	0.232	0.046	0.18
11400	12765	0.232	0.110	0.55
240	7741	0.232	0.172	0.44
11394	5023	0.232	0.087	0.51
12258	7813	0.232	0.108	0.50
13912	236	0.232	0.098	0.46
1138	6426	0.232	0.080	0.65
4849	11023	0.232	0.083	0.64
11464	13346	0.232	0.059	0.64
898	1657	0.232	0.046	0.34
9763	8938	0.232	0.192	0.41
11932	10108	0.232	0.111	0.50
11398	13923	0.232	0.166	0.62
10655	13985	0.232	0.121	0.38
13995	6139	0.232	0.081	0.44
11450	1524	0.232	0.121	0.58
11400	1565	0.232	0.076	0.48
9932	12256	0.232	0.055	0.54
7679	5255	0.232	0.046	0.28
13512	10447	0.232	0.124	0.34
5745	5825	0.232	0.072	0.19
11412	5189	0.232	0.046	0.59
13563	10212	0.232	0.055	0.61
6346	3877	0.232	0.046	0.48
6086	12061	0.232	0.046	0.36
9096	9104	0.232	0.088	0.52
242	1010	0.232	0.046	0.62
9840	2285	0.232	0.070	0.24
11464	9775	0.232	0.097	0.48
447	11396	0.232	0.200	0.51
8131	7221	0.232	0.072	0.56
1355	8938	0.232	0.084	0.42
11412	11476	0.232	0.109	0.64
8071	668	0.232	0.063	0.31
6095	3661	0.232	0.083	0.37
7216	12132	0.232	0.117	0.34
898	1101	0.232	0.084	0.45
9380	11400	0.232	0.095	0.44
612	6926	0.232	0.134	0.71
1138	13147	0.232	0.067	0.57
10333	7602	0.232	0.078	0.23
7216	9424	0.232	0.102	0.39
612	7274	0.232	0.177	0.36
362	8071	0.232	0.124	0.38
13346	897	0.232	0.184	0.45
1878	3351	0.232	0.086	0.51
1011	11390	0.232	0.075	0.60
13515	240	0.232	0.057	0.63
2250	2879	0.232	0.046	0.56
11610	4166	0.232	0.046	0.71
6935	14025	0.232	0.063	0.33
7241	1883	0.232	0.046	0.56
11192	7567	0.232	0.046	0.42
7566	1414	0.232	0.091	0.43
11605	5024	0.232	0.068	0.33
2653	11397	0.232	0.145	0.56
1313	10505	0.232	0.075	0.38
9733	10484	0.232	0.089	0.41
8672	13982	0.232	0.046	0.57
12265	898	0.232	0.138	0.47
10008	12317	0.232	0.087	0.38
3661	12378	0.232	0.068	0.37
9284	11396	0.232	0.066	0.48
6044	3703	0.232	0.046	0.49
3146	7070	0.232	0.088	0.42
7218	11751	0.232	0.048	0.49
11165	11411	0.232	0.071	0.53
3080	1974	0.232	0.053	0.32
8071	6506	0.232	0.055	0.36
13851	7670	0.231	0.074	0.36
6047	3661	0.231	0.055	0.44
7935	525	0.231	0.138	0.38
12228	11400	0.231	0.162	0.43
9975	6437	0.231	0.060	0.50
11817	11689	0.231	0.126	0.58
12695	8909	0.231	0.067	0.36
10508	6773	0.231	0.080	0.27
7775	992	0.231	0.132	0.29
206	504	0.231	0.076	0.46
9795	236	0.231	0.046	0.54
12499	5322	0.231	0.055	0.57
2569	6628	0.231	0.052	0.54
13210	11400	0.231	0.208	0.42
1300	9666	0.231	0.184	0.47
2285	11588	0.231	0.046	0.33
6901	224	0.231	0.142	0.43
12136	2739	0.231	0.126	0.42
9795	11399	0.231	0.072	0.44
13852	1947	0.231	0.095	0.42
11394	10413	0.231	0.046	0.67
12639	7193	0.231	0.072	0.63
10145	12272	0.231	0.046	0.38
1577	5782	0.231	0.046	0.57
6561	776	0.231	0.046	0.53
10020	8167	0.231	0.063	0.33
8146	11152	0.231	0.170	0.53
12360	3275	0.231	0.094	0.50
11065	6298	0.231	0.148	0.42
7753	10212	0.231	0.086	0.43
11474	7221	0.231	0.046	0.55
11608	11604	0.231	0.085	0.35
9041	8669	0.231	0.056	0.49
11065	9543	0.231	0.064	0.59
2671	1529	0.231	0.076	0.63
3661	4633	0.231	0.106	0.43
6561	4408	0.231	0.131	0.40
11066	234	0.231	0.046	0.47
8292	11610	0.231	0.104	0.70
13035	13559	0.231	0.054	0.37
13965	3673	0.231	0.046	0.56
7700	7602	0.231	0.046	0.36
3125	6501	0.231	0.116	0.53
13270	4702	0.231	0.121	0.31
13519	504	0.231	0.065	0.54
1009	11575	0.231	0.046	0.66
8002	5782	0.231	0.046	0.27
5523	1526	0.231	0.050	0.46
13515	11609	0.231	0.109	0.33
10086	13270	0.231	0.068	0.28
11713	12438	0.231	0.057	0.37
10364	9755	0.231	0.088	0.54
11400	9978	0.231	0.193	0.45
11398	817	0.231	0.056	0.61
12632	11316	0.231	0.046	0.30
898	6628	0.231	0.111	0.48
223	9934	0.231	0.046	0.48
6558	8239	0.231	0.091	0.35
11896	9958	0.231	0.053	0.42
7592	11924	0.231	0.046	0.44
8576	9934	0.231	0.115	0.27
12851	11375	0.231	0.074	0.74
8866	7221	0.231	0.046	0.51
776	11608	0.231	0.065	0.33
8045	2308	0.231	0.046	0.41
10796	11450	0.231	0.130	0.46
6344	3934	0.231	0.092	0.42
9106	897	0.231	0.155	0.49
12057	12069	0.231	0.072	0.30
11411	4156	0.231	0.114	0.54
11406	10655	0.231	0.046	0.36
12156	12890	0.231	0.046	0.32
10465	8993	0.231	0.046	0.51
11122	10646	0.231	0.046	0.60
7658	900	0.231	0.069	0.64
1097	1529	0.231	0.186	0.62
9450	11510	0.231	0.072	0.43
2655	8108	0.231	0.108	0.54
12366	11615	0.231	0.051	0.37
1978	13522	0.231	0.115	0.33
8146	837	0.231	0.105	0.33
9290	10508	0.231	0.105	0.54
11192	11650	0.231	0.046	0.46
13531	14026	0.231	0.071	0.49
7252	8908	0.231	0.074	0.45
2556	8993	0.231	0.046	0.43
7681	7408	0.231	0.213	0.23
11464	12928	0.231	0.073	0.66
215	1415	0.231	0.109	0.53
91	5960	0.231	0.049	0.43
7241	7541	0.231	0.046	0.56
6353	11751	0.231	0.077	0.54
8926	11609	0.231	0.140	0.41
12053	11124	0.231	0.046	0.46
820	237	0.231	0.095	0.54
9294	6054	0.231	0.046	0.37
891	495	0.231	0.103	0.55
719	14026	0.231	0.101	0.43
778	10212	0.231	0.069	0.43
11575	11411	0.231	0.098	0.55
6054	9445	0.231	0.125	0.24
8711	10864	0.231	0.111	0.56
240	3142	0.231	0.053	0.40
1529	12842	0.231	0.046	0.50
586	12569	0.231	0.046	0.42
13480	7396	0.231	0.078	0.32
10958	11192	0.231	0.182	0.61
5745	7854	0.231	0.046	0.46
2808	6497	0.231	0.046	0.49
8093	11397	0.231	0.121	0.50
12837	4156	0.231	0.046	0.34
612	10961	0.231	0.106	0.36
8549	12933	0.231	0.125	0.19
909	8627	0.231	0.183	0.49
13519	11639	0.231	0.069	0.37
9788	9542	0.231	0.067	0.32
10509	11316	0.231	0.093	0.46
13769	9986	0.231	0.065	0.26
10447	1414	0.231	0.156	0.49
13519	4145	0.231	0.046	0.44
898	12842	0.231	0.144	0.38
9614	11585	0.231	0.118	0.42
6890	8672	0.231	0.115	0.50
11774	12706	0.231	0.108	0.19
9068	237	0.231	0.046	0.50
7216	12465	0.231	0.046	0.40
11618	11604	0.231	0.129	0.44
13120	11506	0.231	0.046	0.33
7751	6221	0.231	0.061	0.38
11463	13632	0.231	0.109	0.39
10118	9755	0.231	0.072	0.28
7894	6221	0.231	0.073	0.50
5987	3376	0.231	0.082	0.39
2510	7905	0.231	0.088	0.45
8146	12610	0.231	0.189	0.48
10163	11601	0.231	0.046	0.41
8429	11961	0.231	0.132	0.36
8950	982	0.231	0.080	0.52
4743	5054	0.231	0.165	0.34
11596	7593	0.231	0.076	0.40
1144	9424	0.231	0.051	0.41
6773	11971	0.231	0.167	0.61
7407	2574	0.231	0.046	0.47
